,text
1538,"“You’re so hyped up after winning that you want to do something destructive,” said Jimmie Johnson, the 2013 Daytona 500 winner."
1539,"Victory donuts — as those exuberant, rubber-burning celebrations have come to be known — might be ubiquitous in auto racing now, but they were not common in Nascar until 1998. That is when Dale Earnhardt artfully used his spinning tires to carve a “3”— his car’s famous number — in the grass between the track and the pit lane after his first, and only, Daytona 500 victory."
1540,"Two decades later, after Joey Logano won the 2018 season’s final race to clinch his first Monster Energy Cup series title, his celebration was similar: looping donuts with his yellow Ford before and after grabbing a championship flag."
1541,"“The big smoky ones, to me, don’t really do it,” Logano said recently. “Anyone can park the car and burn the tires out.”"
1542,"But although the donut may be the most recognizable postrace tradition for winners, that does nor necessarily mean fast driving translates into beautiful celebratory spins. Jeff Gordon, now a Nascar analyst on Fox, won 93 Cup races during his Hall of Fame career but said he was never all that good at doing postrace donuts — obliging only because fans would have been “let down and disappointed” if he didn’t."
1543,"“I remember making some comments about doing my first donut,” Gordon said, “and I don’t think I did a very good one. But I said I saw all these kids doing it, so I’d definitely have to do it, too.”"
1544,"Earnhardt may have popularized the donut in Nascar, but there is a chance it never would have made its way to American racing circles without Alex Zanardi, the Italian who joined the now-defunct Championship Auto Racing Teams open-wheel series in 1996."
1545,"Zanardi, who came from Formula One, started out in the pole position each of his first two races in his second year in CART but finished out of the top three in both. In the third race, on a street course in Long Beach, Calif., Zanardi started second but passed Jimmy Vasser with 12 laps left and held on to win."
1546,"After the victory, he took his car to Turn 1 and whipped his car around in a donut."
1547,"“It was basically a fantastic way to start the season, and I was so happy,” Zanardi said in a recent interview, adding: “People made a big thing out of it, like, ‘Wow, yeah, he’s spinning donuts!’ So they encouraged me to do it again."
1548,"“It wasn’t long before fans would call me Mr. Donut, Donut King, and so on. People would start to show up with a case of doughnuts.”"
1549,"But CART officials were not as enthused, telling Zanardi to cool it with the donuts out of safety concerns for reporters and photographers near the track. His peers did not immediately fall in love with the celebration, either."
1550,"Zanardi said: “Other drivers would say: ‘I’d never do something like that. Come on. That is beyond the limit. It’s dangerous, and it’s showing off too much. Be happy with your race win you just earned.’ ”"
1551,"So he held off on the donuts after back-to-back victories in Michigan and Ohio, but picked it back up after a third win, in Wisconsin, en route to his first CART title."
1552,"The donut came to Nascar courtesy of the veteran driver Ron Hornaday Jr., who executed them in the Craftsman Truck Series in 1995. They were not appreciated by the truck’s owner, Earnhardt, who thought it was too hard on the transmission. Earnhardt, who died in a crash at Daytona in 2001, told Hornaday to knock it off, but the idea, it seems, grew on him until he was willing to use it himself."
1553,"Johnson, a seven-time Monster Energy Cup Series champion, has become something of an expert on donuts simply because of how often he has won. His favorite donuts, he said, are those by the former Cup driver Greg Biffle and the 28-year-old Logano, who has won 21 Cup races and “is pretty cool to watch” doing donuts, Johnson said."
1554,"Zanardi, who lost his legs in a crash in Germany in 2001, said it was not all that difficult to do a good burnout and donut on a car with a standard transmission: Put the car in gear, he said, let out the clutch “quite brutally” so the wheels start to spin, and then turn the steering wheel as the tires spin to twirl the car around."
1555,"Johnson discovered the hard way that the best method was to put the car in second gear before spinning the wheels. After his first Cup victory in 2002 in Fontana, Calif., Johnson tried doing celebratory donuts, at a high cost to his Chevrolet."
1556,"“At first, we had this discussion where we wanted to do a burnout in reverse,” Johnson said after the race. “And I tried that, and I blew the transmission out of it. And then I was doing the donuts and I burned the motor up."
1557,"“So it was just a bad last five minutes there on the racetrack, but I wanted to do some donuts and boil the tires off this Chevrolet.”"
1558,"Zanardi, 52, has won four gold medals in paracycling at the Paralympics, and in January raced a specially fitted BMW in the Rolex 24, a 24-hour endurance auto race, at Daytona. He said he could have used a traction-control button on his steering wheel to do a donut if his team had won, but, unfortunately for Zanardi and fans of donuts, it did not."
1559,"While still known as the godfather of the donut, Zanardi finds some amusement in his unusual role in racing history."
1560,"“I didn’t invent anything,” he said. “Of course, I have an ego. When somebody points out that I was the first one to do something like this, yes, there’s a small reason for pride. But I’d be much happier if people still believed it was a stupid thing to do — and I’d have another opportunity to do it.”"
1561,"Good Sunday morning, and welcome to a special edition of the DealBook Briefing, where we’ll take a deep dive into Lyft’s upcoming public offering. It’s the first of many decacorns about to go public. (Was this email forwarded to you? Sign up here.)"
1562,Lyft plans to make its public market debut in the coming week. The car sharing company’s I.P.O. will be the first of many highly valued tech companies that are expected to hit American stock exchanges this year.
1563,"Uber, Slack, Postmates and Pinterest have all filed documents with the S.E.C. to list shares. Palantir, Peloton and possibly Airbnb are expected to follow later this year."
1564,America’s most successful start-ups have remained off-limits to most investors for years:
1565,• Venture capital cash allowed America’s current wave of unicorns to eschew the public markets — and the spotlight that comes with them.
1566,• That means a large portion of investors have been unable to buy a slice of the fastest-growing start-ups.
1567,"With Lyft’s I.P.O., that’s about to change, which explains much of the excitement it is generating. Here’s your cheat sheet for the offering."
1568,____________________________
1569,Today’s DealBook Briefing was written by Stephen Grocer in New York and edited by Jamie Condliffe in London.
1570,____________________________
1571,"Founded by Logan Green and John Zimmer in 2007, Lyft was initially called Zimride and focused on pooling riders for long-distance trips. In 2012, Mr. Green and Mr. Zimmer renamed the company Lyft and shifted the business toward providing short trips, mimicking taxi rides."
1572,Here’s how it sizes up today:
1573,"• Lyft gave 18.6 million people at least one ride in the last quarter of 2018, up from 6.6 million in late 2016."
1574,"• It has a 39 percent share of the United States ride-sharing market,  based on estimates by the Japanese e-commerce company Rakuten, which is an investor in Lyft. That is up from 22 percent in 2016. But Lyft has been offering discounts to riders ahead of its offering, and the company warned: “We believe that much of the growth in our rider base and the number of drivers on our platform is attributable to our paid marketing initiatives.”"
1575,"• Lyft only operates in the U.S. and Canada, unlike Uber, which has operations across the globe."
1576,"• But it has matched its rival’s innovation, by developing self-driving car technology and expanding into short-term bike and scooter rentals."
1577,"Lyft will list its shares on the Nasdaq under the ticker of, er, “LYFT.”"
1578,"The company expects to be valued at as much as $23 billion. It plans to sell about 35.4 million shares, including the additional shares allotted to the underwriters, at between $62 to $68 a piece. At the high-end of that range, it will raise $2.4 billion."
1579,That’s well above the $15.1 billion that private investors valued it at during a financing round in June.
1580,"And it would make it one of the largest I.P.O.s in the past 10 years. At a $23 billion valuation, Lyft’s offering would rank as the fifth largest since the financial crisis, and among the largest ever for American technology start-ups — only Facebook’s I.P.O. in 2012 would be larger."
1581," JPMorgan Chase, Credit Suisse and Jefferies are the lead underwriters of the I.P.O. for Lyft. Goldman Sachs and Morgan Stanley, the top underwriters of tech I.P.O.s recently, are both working on Uber’s offering."
1582,"In all, Lyft will have 29 underwriters for its I.P.O., 13 (or 45 percent) of which are firms owned or led by women, minorities and military veterans. By comparison, such firms accounted for 30 percent of the underwriters Facebook selected for its I.P.O. and 14 percent for Snap’s."
1583,"After going public, the company will have two classes of stock: class A shares, which carry one vote each, and class B shares, which carry 20 votes. Lyft plans to sell only class A shares in the offering."
1584,"Lyft’s two founders will hold the Class B shares. That means that Mr. Green, the C.E.O., and Mr. Zimmer, the president, will own roughly 5 percent of the company’s outstanding stock but control nearly 49 percent of its voting shares."
1585,This is quite normal in Silicon Valley. Facebook and Google went public with a dual-class structure that gave outside shareholders one vote per share and insiders 10 votes per share. Snap went further: It issued only nonvoting shares during its 2017 I.P.O.
1586,"But the practice is increasingly controversial among governance experts. Kenneth Bertsch, the executive director of the Council of Institutional Investors, said in a letter to Lyft’s outside board members: “The principle of one-share, one-vote is a foundation of good corporate governance and equitable treatment of investors.”"
1587,"Companies with dual-class stock structures outperformed those with a single stock structure in recent years, according to some studies. But prior to 2010, studies show, such companies didn’t perform as well."
1588,Lyft is growing quickly. Its revenue more than doubled to $2.16 billion last year from 2017.
1589,"Its losses are also increasing, though not nearly as quickly. The company reported a loss of $911 million last year, up from $688 million in 2017. Total costs and expenses were $3.1 billion in 2018, up 77 percent from $1.8 billion in 2017."
1590," Uber’s losses are smaller in percentage terms. Lyft’s rival, which has disclosed its finances for several years even though it is not public, said in February that it lost $1.8 billion in 2018 on net revenue of $11.3 billion."
1591,"Bookings, which represent fares less taxes, tolls and tips, surpassed $8 billion last year for Lyft, 76 percent more than in 2017. (In 2018, Uber increased its bookings to $50 billion, up 45 percent from 2017.)"
1592,"Lyft plans to funnel some future profits into ethical investing. In its pitch to investors, it says it expects “to invest the greater of 1% of our profits or $50 million annually toward our social impact efforts.”"
1593,"The risk factor section of any I.P.O. prospectus acts as a warning label for investors. Lyft’s is no different, but it offers a discussion of regulatory and data security issues that could become a recurring theme in this year’s I.P.O.s."
1594,"Rivals: The company faces a long list of competitors on several fronts. Uber, Gett (along with its acquisition Juno) and Via are its main ride-sharing rivals, along with regular taxi companies and automotive manufacturers, such as BMW, that are looking to enter the sector. Its bike and scooter sharing business faces competition from Lime, Bird and Uber’s acquisition Jump. And Waymo, Apple, Baidu, Uber and a number of other tech and auto companies compete with it on autonomous vehicles."
1595,"Regulation: Lyft says its industry is “rapidly evolving and increasingly regulated.” It warns investors that it has “been subject to intense regulatory pressure from state and municipal regulatory authorities across the United States and Canada, and a number of them have imposed limitations on or attempted to ban ride sharing.”"
1596,"Labor: Lyft’s million-plus drivers are independent contractors, not employees. Legal actions that classify them as employees “could have an adverse effect on our business, financial condition and results of operations,” the company says."
1597,"Autonomous driving: Among the biggest risks involved in the push to driverless cars is getting beaten in the race. The first companies to offer autonomous ride sharing “are expected to have long-term advantages compared with traditional non-autonomous ride sharing offerings,” Lyft says."
1598,"For Lyft’s current shareholders and employees, the I.P.O. could provide a windfall. Here’s a rundown of who stands to gain."
1599,"• Mr. Green and Mr. Zimmer will hold stakes in the company that are set to be worth $570 million and $390 million, respectively."
1600,"• The Japanese e-commerce giant Rakuten is Lyft’s biggest shareholder, with a 13 percent stake. At $68 a share, its holdings would be valued at $2.1 billion. It will own 11.6 percent of Lyft’s stock after the I.P.O."
1601,• General Motors invested $500 million in Lyft in 2016. That stake could be worth as much as $1.27 billion at the time of the I.P.O.
1602,• The fund giant Fidelity is Lyft’s third largest shareholder. Its stake could be worth as much as $1.26 billion.
1603,"• Alphabet owns 12,828,964 shares, most of them purchased by its venture capital arm, CapitalG. That stake is worth $870 million at the high end of the range."
1604,"• The venture capital firm Andreessen Horowitz was among the earliest investors in Lyft. At $68 a share, the firm’s stake will be valued at just over $1 billion."
1605,"Governments and money managers have made a push to improve gender diversity on corporate boards. Last fall, California, where Lyft is headquartered, became the first state to require its publicly held corporations to include women on their boards."
1606,Lyft will have three women on its board:
1607,• Valerie Jarrett. The former senior adviser to President Barack Obama has been on Lyft’s board since July 2017.
1608,• Maggie Wilderotter. The former chief executive of the telecom company Frontier Communications joined Lyft’s board in May 2018.
1609,"• Ann Miura-Ko. The co-founder of Floodgate Fund, a venture capital firm, has served on the board since June 2016."
1610,"Rounding out the board of directors are: its chairman, Sean Aggarwal, of Soar Capital; Ben Horowitz of Andreessen Horowitz; David Lawee of CapitalG; and Hiroshi Mikitani of Rakuten."
1611,"Lyft and Uber are unlike any other businesses, Shira Ovide of Bloomberg Opinion writes. That “makes it difficult for potential investors to feel confident that they’re paying the right price given the potential reward and the potential risk that the on-demand ride business isn’t financially viable or as large as optimists believe.”"
1612,"Lyft’s investors “will need to strap themselves in for what may be long periods of rather ugly numbers,” according to Heard on the Street’s Dan Gallagher. That’s because “decacorns tend to share two characteristics: plenty of money and a propensity to spend it in a race to build up share.”"
1613,"“Investors may still want to decide between” Lyft and Uber, argues Richard Beales of Breakingviews. “If their fear of missing out allows them to look past the absence of foreseeable profit at either company, though, it’s hard to see any sensible course other than to put money on both.”"
1614,"“The last time a fast-growing, lossmaking tech company tried this hard to persuade Wall Street to judge it by its own measure of profits, things didn’t end well,” the FT’s Richard Waters writes. He is referring to Groupon."
1615,"An I.P.O. prospectus often features an idealistic, sometimes corny, letter from the company’s founders about their vision for the firm. Here are a couple of choice cuts from Lyft’s letter:"
1616,"“The Y in Lyft. The why in what Lyft is doing is most important to us, as well as the cities and communities we serve, and it will always be our company’s North Star. Lyft’s mission is to: improve people’s lives with the world’s best transportation.”"
1617,"“Lyft has the opportunity to deliver one of the most significant shifts to society since the advent of the car. We do not take that lightly, and we intend to lead this shift with integrity, humanity and strong execution.”"
1618,Thanks for reading! We’ll see you on Monday.
1619,You can find live updates throughout the week at nytimes.com/dealbook.
1620,We’d love your feedback. Please email thoughts and suggestions to business@nytimes.com.
1621,"SAN FRANCISCO — In a rush to beat its rival Uber to the public market, Lyft is preparing to start trading in early April, according to two people familiar with the company’s plans."
1622,"Lyft intends to begin its roadshow, in which it meets with investors to talk up the initial public offering, the week of March 18, the two people said. Companies usually start trading a week or so after a roadshow."
1623,"If Lyft wins this race, it will be the first ride-hailing company to go public. The two companies have been locked in a competition to go public, with Lyft facing pressure to be first to avoid being overshadowed by Uber, which is much larger."
1624,"The start-up, founded in 2007 by Logan Green and John Zimmer, is one of several tech companies pushing to go public early this year. Slack and Pinterest are among the others."
1625,Lyft and Uber declined to comment.
1626,"Lyft and Uber have competed fiercely for riders and drivers since their earliest days, often introducing copycat services within days of each other. In keeping with that tradition, both filed to go public with the Securities and Exchange Commission on the same day in early December."
1627,"The review of their filings stalled briefly when the government partially shut down later that month. The review process may take longer for Uber than for Lyft, because Uber is involved in several secondary businesses, like food and freight deliveries. Uber and Lyft both operate bike and scooter services, as well as self-driving car development wings."
1628,"Lyft will list on the Nasdaq and expects to be valued between $20 billion and $25 billion, according to the people familiar with the company’s plans. The details about Lyft’s pending roadshow were first reported by Reuters."
1629,"The Lyft listing is a win for Nasdaq, which struggled to attract tech companies after the exchange suffered delays and technical issues during Facebook’s I.P.O. and faced tough competition from the New York Stock Exchange for tech debuts. In the aftermath of the Facebook fumble, tech firms like Snap, the parent company of Snapchat, Square, and Twitter went public on the Big Board."
1630,"Lyft was last valued by private investors at $15.1 billion, and has selected JPMorgan Chase to lead its public offering."
1631,"The black sedan glided up to the Las Vegas hotel where Elizabeth Suarez was waiting to take an Uber home after a night of gambling. She recalled asking the driver: Are you waiting for Liz? Yeah, he responded. Get in."
1632,"She had done it countless times. But that night in July 2018, as the man veered off course toward a deserted parking lot, as he cranked up the radio and ignored her questions, as her real driver called her wondering where she was, Ms. Suarez said she realized with horror: This was not an Uber."
1633,"“That’s when he said, ‘Give me your wallet, give me your phone, give me everything you have,’” Ms. Suarez, 28, said."
1634,"On busy streets outside bars or clubs, people often hop into a car without a second thought. But the killing of Samantha Josephson, a 21-year-old college student in South Carolina who was stabbed to death after getting into a car she mistook for her Uber last weekend, has brought national attention to a rash of kidnappings, sexual assaults and robberies carried out largely against young women by assailants posing as ride-share drivers."
1635,"There have been at least two dozen such attacks in the past few years, according to a tally of publicly reported cases, including instances where suspects have been charged with attacking multiple women. In Connecticut, a man was arraigned last week on charges that he kidnapped and raped two women who believed he was their ride-share driver. In Chicago, prosecutors said a man who posed as an Uber driver sexually assaulted five women, climbing into the back seat and pinning them down."
1636,"These attacks turn a simple mix-up into a nightmare, showing how easily bad actors can exploit the vulnerabilities of a ride-sharing culture that so many people trust to get them home safe."
1637,[Tips for staying safe when getting into a ride-share vehicle.]
1638,"The drivers troll nightclubs and bars late at night to find people scanning the dark for their ride, according to law enforcement descriptions of the assaults. They wave to passengers and say, “I’m your driver.” Some even hang ride-share decals in their windows."
1639,"The attacks represent a tiny fraction of the millions of uneventful rides that Americans hail every day. But Ms. Josephson’s murder has forced ride-sharing companies to address renewed safety concerns, led to legislative proposals and public efforts to reduce future attacks, and prompted passengers across the country to weigh the risks of climbing into a stranger’s back seat."
1640,"“It could be any one of us,” said Kate Lewis, a junior at the University of South Carolina, where Ms. Josephson had been a senior about to head to law school."
1641,[Have you had a scary experience with what you thought was a ride-share driver? Please share your experiences in the comments.]
1642,"State lawmakers in South Carolina have proposed a law named for Ms. Josephson that would require all ride-share drivers to display a lighted sign from their company. Her father, Seymour Josephson, has become an outspoken advocate for stronger safety measures, saying at a vigil this week, “I don’t want anyone else to go through it as a parent.”"
1643,"At the University of South Carolina, students have started a new safety campaign that urges riders to ask, “What’s my name?” to ensure they are talking to their actual ride-share drivers before getting into a car."
1644,"Students described the campaign as one constructive action they could take amid a week of stunned grief and candlelit vigils, after the police announced on Saturday that they had found Ms. Josephson’s body in the woods 70 miles away. She had last been seen at 2 a.m. Friday in a busy downtown neighborhood in Columbia, S.C., getting into a black Chevrolet Impala."
1645,"The security footage of those moments is haunting: As Ms. Josephson gets into the back seat, there are people everywhere, tapping on their phones, hugging one another’s shoulders, enjoying the night."
1646,"The police charged Nathaniel David Rowland, 24, with kidnapping and killing Ms. Josephson. They said they had found Ms. Josephson’s blood and her cellphone in Mr. Rowland’s car, along with bleach and cleaning supplies. The child-safety locks had been engaged."
1647,"Mr. Rowland has not entered a plea, and his lawyer declined to comment. He was not an Uber driver, the company said."
1648,"“Everyone at Uber is devastated to hear about this unspeakable crime,” Grant Klinzman, a company spokesman, said in an email. “We spoke with the University of South Carolina president and will be partnering with the university to raise awareness on college campuses nationwide about this incredibly important issue.”"
1649,"Uber sent a message to its users on Thursday advising them to match the license plate, car make and model and to check the driver’s photograph before taking a ride."
1650,"In the wake of reports of Ms. Josephson’s death, Carla Westlund, 30, thought once again about the night in 2017 when she was raped in Los Angeles by a man she mistakenly thought was her Uber driver. She said she fell asleep in the back seat of the car and woke to him beating her head against the seat."
1651,"“He had an Uber sticker,” she said. “He was pretending to be an Uber driver.”"
1652,"After three hours in his car, Ms. Westlund said she was able to convince the man to let her go outside her boyfriend’s house, and she immediately reported the attack and went to the hospital. Ms. Westlund said she felt re-victimized by reporting the crime — a common complaint from sexual-assault survivors. She said that she had given additional details of the attack as she remembered more with each retelling, but that the officers had characterized this as changing her story."
1653,"“I felt like I was definitely being treated like I did something wrong,” she said. She now volunteers with PAVE, a nonprofit that works to end sexual violence."
1654,"In February 2018, Nicolas Morales was arrested and charged with raping her and six other women by posing as a ride-share driver. He pleaded not guilty and has a preliminary hearing scheduled for April 8."
1655,"Uber and Lyft have been criticized in the past for not adequately vetting their drivers or doing enough to ensure passenger safety, which has led to temporary bans or restrictions on the services in some cities. A 2018 CNN report found that 103 Uber drivers and 18 Lyft drivers had been accused of sexual assault or abuse. The companies conduct background checks and say passenger safety is their top priority."
1656,"Uber said it has worked with law enforcement since 2017 to teach riders how to avoid impostors. Last year, it added a panic button that lets riders tap their screens and dial 911 directly from the app."
1657,Uber and Lyft also distribute glowing dashboard lights in some markets called the Beacon and Amp that change color to match a hue on a passenger’s app. The lights are in limited distribution and not available to all drivers.
1658,"Harry Campbell, a driver for Uber and Lyft who hosts a podcast called The Rideshare Guy, said it was common for people to hop into the wrong car in the crush outside bars, airports, games or concerts, where hundreds of people are jostling for their cars."
1659,"“These sorts of mistakes are happening all the time,” Mr. Campbell said. “But there are some bad actors who realize this and take advantage.”"
1660,"It is not hard to fake, safety experts and law enforcement authorities said."
1661,"Knockoff decals and light-up signs saying “Uber” and “Lyft” are easy to buy from major online retailers. Impostors trawl night spots when people have often been drinking and are particularly vulnerable, as they part with friends for the evening and search the dark for an unfamiliar car."
1662,"“They’re taking advantage of an individual who’s intoxicated and doesn’t have all their senses. They’re going to overlook little warning signs,” said Lt. Harrison Daniel of the Athens-Clarke County Police in Georgia, where a man was charged with posing as an Uber driver and raping a college student last year."
1663,"Identifying the attackers can also be difficult. Unlike actual ride-share drivers, they do not register their personal details in a ride-hailing service’s database, so police have to pull security footage, look for witnesses and search the streets for cars matching a suspect’s vehicle."
1664,"The driver who abducted and robbed Ms. Suarez in an empty parking lot behind a grocery store early that morning in July 2018 still has not been arrested, though police said the investigation was active."
1665,"Ms. Suarez escaped by jumping out of his moving car. She cracked her skull and broke her wrist and ankle. When she reported the attack, she said the police had seemed leery of her story and asked her about how she was dressed and what she had been doing out at 4 a.m."
1666,"She decided to speak out about the attack, posting photos of her injuries on social media and talking to a local television station. Some people responded by saying she was “crying wolf” and was to blame for getting into the wrong car."
1667,Ms. Suarez said she believed that the man who attacked her was not there by coincidence that night.
1668,"“He was waiting for the right person,” she said. “He knew exactly what time to be out there. I think he’d done it in the past, and he’ll continue to do it. Because he’s still out there.”"
1669,Get the DealBook newsletter to make sense of major business and policy headlines — and the power-brokers who shape them.__________
1670,"Lyft, just days into its existence as a publicly traded company, is drawing unwanted interest from Wall Street’s pessimists."
1671,"Traders who bet that the stock will decline are piling into the ride-sharing company. These so-called short-sellers borrow and sell the shares, hoping to buy them back at a lower price sometime in the future."
1672,"One way to gauge their interest in a stock is to look at the number of shares that are being lent, and as of Wednesday, 9.2 million shares, or $662 million worth of Lyft, were on loan, according to the data provider IHS Markit. That was equal to 28 percent of the shares actually available for trading, known as the float."
1673,"By comparison, just 2 percent of Twitter’s float, and a similar amount of Snap’s, was on loan at the same point after their initial public offerings. For Facebook, that percentage was 8 percent."
1674,"Currently, the shares on loan from Facebook and Twitter total fewer than 1 percent, and at Snap they’re nearly 9 percent."
1675,"The percentage of shares on loan at Lyft is roughly equal to the level at Tesla, the electric-car maker, whose chief executive has waged a very public fight with short-sellers, accusing them of conspiring to bring his company down."
1676,"Since making its public market debut on Friday, Lyft’s stock has stumbled. Shares closed Wednesday at $72, equal to Lyft’s I.P.O. price and off nearly 18 percent from their opening trade."
1677,"Lyft’s performance is not unusual. Facebook fell below its offer price during its first week, and Snap traded well below its opening price in its first week."
1678,"But the company’s debut was a test of investor appetite for fast-growing but unprofitable tech companies. While Lyft’s revenue more than doubled last year, it lost nearly $1 billion, and a number of Wall Street analysts have questioned whether it can maintain its current growth trajectory."
1679,The short-sellers are betting it can’t.
1680,"During a 10-day tour of India, Farryn Truen sketched out an ambitious itinerary to visit Delhi, Jaipur, Ranthambore National Park, Alwar and Agra, that included a big-ticket item: She and her now-husband, Jake, hired a private driver for their trip. Paying for that meant forgoing activities — there was no hot air balloon ride in Jaipur — and downgrading to budget-friendly hotels for part of the trip."
1681,"But it’s the go-to travel splurge for Ms. Truen, 33, a New York-based brand consultant and frequent traveler: a way to see more of the place she is visiting at her own pace, make local connections, and avoid all the wasted time spent traveling to, from and in airports."
1682,"“My husband and I have this joke that we’ve had some of our favorite meals at rest stops because you get to see real life,” Ms. Truen said. “Immersing myself in a place is the ultimate luxury.”"
1683,"Among seasoned travelers, selective splurging — picking the one thing they’ll spend big on, while saving everywhere else — is a common strategy for getting the most out of a trip. The additional spend doesn’t have to be sizable; it can be several thousand on a nice hotel room — or a hundred dollars or less on a local experience. It’s about mindfully choosing to allocate a little extra on one part of the trip to make it easier, more memorable or more engaging."
1684,"The indulgences can be directed at any step of the adventure: hotel, excursions, a particularly unforgettable meal. For some, practical upgrades — a nonstop flight, a nicer rental car — make all the difference. Chris Jackson, a London-based photographer for Getty Images, recommends a good pair of noise-cancelling headphones. “They make a massive difference,” Mr. Jackson said of his Bose Quietcomfort 35 II pair ($349.95). He often doesn’t even play music on them, preferring to just drown out other passengers."
1685,"Elaine Welteroth, an author and the former editor in chief of Teen Vogue, always hunts for a fabulous vintage souvenir. The 32-year-old’s closet is home to a few 40s-style dresses from a shop in Amsterdam that cost about $60 apiece and a Calvin Klein Collection faux fur coat that she “spent way too much on” in New Orleans. “Every item is totally unique to that place and time in my life,” she said."
1686,"Strategic luxury can be a way of splurging and saving at the same time. The actress, author and talk show host Busy Philipps doesn’t always travel on a budget, but when she does she makes finding the perfect resort her focus, then economizes on the room. “We will rent the cheapest room in the nicest hotel,” she said. “I don’t mind, on vacation, being cramped.”"
1687,"Last year, she and her family stayed at the Four Seasons Resort Punta Mita in Mexico. The family of four squeezed into one of the hotel’s standard rooms (which can range from $450 to $2,200 a night, depending on the season, according to the hotel) with her two daughters sleeping on a pull-out couch. While the same money would have bought a bigger room at a less luxurious resort, it wouldn’t have given them the access to the same pristine beaches and infinity-edge pool. And springing for a one-bedroom at Punta Mita would have cost twice what they paid. (She also recommends a beach-side massage, which provides a relaxing indulgence without sacrificing lounging time.)"
1688,"In the United States, spending on travel, which includes transportation, lodging and tourist attractions, was expected to reach an estimated $580 billion in 2018, an increase of 23 percent from 2013, according to the market research firm Euromonitor International. Travelers tend to splurge most on where they are headed: More than eight in 10 respondents in the 2017 U.S. Family Travel Survey said they would splurge on the destination. The study, conducted by the Family Travel Association and the Tisch Center for Hospitality at New York University’s School of Professional Studies, surveyed 1,599 people, each representing one family."
1689,Roughly six in 10 will splurge on accommodations and meals out.
1690,"This kind of spending — on experiences, rather than more stuff — is a good idea, said Michael Norton, a professor of marketing at Harvard Business School. That’s because, by and large, it’s more satisfying. If it’s between spending $2,000 on a television or a vacation, “for most people the $2,000 vacation will make them happier,” according to Dr. Norton."
1691,"But splurging is most effective when done sparingly, something people sometimes forget in this era of overconsumption, Dr. Norton said. “The specialness of the one can be really meaningful,” he said."
1692,"Buying yourself time can lead to greater happiness, but it is something many people are reluctant to do."
1693,"Ashley Muir Bruhn, who lives in Davis, Calif., recommends paying extra for a direct flight. The mother of two and author of the blog Hither & Thither argues that whatever money you save on connecting flights is negated by the added risks. Missing your next flight or losing your bags is a terrific way to ruin a trip. Two shorter legs could mean less in-flight service, and how much more would you pay for those extra hours at the pool where you are headed?"
1694,"Plus, there is the mental toll, especially with children (hers are ages 5 and 7). By booking connecting flights, “you’ve made your whole travel time — the not-fun part — so much longer,” Ms. Muir Bruhn, 40, said. Her family takes two to three major trips a year and will go out of their way to get a direct flight. Instead of flying out of Sacramento, the closest airport, she will travel to Oakland or even San Francisco in order to fly nonstop. "
1695,"Some travelers splurge on making their first moments hassle free. Tina Leung, a stylist and blogger who splits her time between New York and Hong Kong, always hires a black car to pick her up from the airport. “I’m so happy to see someone holding a sign with my name,” Ms. Leung said. “You don’t have to think about it, right when you get off the plane and you’re already frazzled.”"
1696,"She appreciates it most during fashion week in Paris, which comes after the shows in New York, London and Milan, when she’s lowest on sleep and highest on luggage. The cars often have a phone charger and water ready for her. “It’s small little things that make all the difference,” she said."
1697,"Patrick Janelle, whose food-and-travel-focused Instagram account @aguynamedpatrick boasts 439,000 followers, splurges on upgrading his rental car. “With just a little extra spending, you can make a really significant part of your travel that much more comfortable,” he said. Mr. Janelle, a 37-year-old New Yorker, once rented a Volvo SUV in Los Angeles via Sixt Rent, a German-based company that offers up-market cars. It was about $360 for four days, Mr. Janelle says, and he planned his day around conference calls on the go."
1698,"In Europe, Mr. Janelle prefers to rent scooters. The pristine, royal blue Vespa he rented in Cannes, spending about $280 dollars for three days, made for the perfect backdrop for one of his Instagram posts. “I’m often thinking about what details in my life in general are photo-worthy,” Mr. Janelle said, “or what I can do to make them photo-worthy.”"
1699,"Lodging is a much more common splurge, whether on a carefully situated (and decorated) AirBnb or a four-star hotel. “I want to wake up in a place that brings me joy,” said Ukonwa Ojo, a New York-based marketing executive. “I’m inelastic when it comes to cost on that.” She researches heavily before booking, reading reviews everywhere she can find them and making sure the accommodations are known for their high-touch service. Her stays have ranged from a room with a sea view at the Sofitel Bahrain that won’t break the bank (up to $320 a night, according to the hotel) to the Zen grand experience at the all-inclusive Grand Velas Riviera Maya in Mexico (starting at $434 per person based on double occupancy, according to the hotel)."
1700,"Ms. Ojo remembers her stay at the Taj Exotica in the Maldives, in a deluxe lagoon over-water villa (from $1,109 to $1,725 a night, double occupancy, according to the hotel),  particularly fondly: “You didn’t even want to leave your room it was just so special,” Ms. Ojo said."
1701,"Hotel splurging is not limited to cash. The longtime journalist Dan Frommer, 36, founder of the travel rewards newsletter Points Party, will go out of his way on a work trip to earn enough Hyatt points for a later luxury stay on vacation. On a work trip to San Francisco last year, he stayed in a Hyatt to get the points, even though it was in Emeryville, on the other side of the Bay and required an extensive bus ride each morning."
1702,"The reward? “I’m overlooking this skyline of Tokyo,” he said, talking by phone from the 48th floor of the Andaz hotel there, where the entry-level rooms range from 40,000 to 123,000 yen per night, according to the hotel (roughly $360 to $1,100 depending on the time of year). The points price is steep, too — it cost him 25,000 a night — but worth it, he said."
