,text
1852,"The potential similarities between the two crashes were central to regulators’ decision to ground the whole 737 Max line, a family of planes that has been in service for nearly two years. Boeing is now in damage control mode, as carriers cancel flights and try to limit disruptions. Boeing declined to comment for this article."
1853,"Along with the grounding, Boeing has been forced to halt deliveries of the jets, one of its best-selling planes. Authorities are trying to determine exactly what went wrong, while a senior Democratic lawmaker is planning to examine Boeing’s communications with its regulators."
1854,"The lawmaker, Representative Peter A. DeFazio of Oregon, the chairman of the House transportation committee, has said he will investigate the Federal Aviation Administration’s certification of the 737 Max, including why the regulator did not mandate more substantial training for pilots."
1855,"To qualify to fly the plane, the pilots at American were given a 56-minute iPad training and about a dozen white papers on the differences between the Max aircraft and previous 737 jets, union officials said. Mr. Weaks of Southwest said his members were trained with an e-learning module on a company-issued iPad that consisted of under three hours of video presentations."
1856,Both Southwest and American now say they expect to have simulators including the 737 Max systems by the end of this year. American ordered the simulator after the Lion Air crash.
1857,"The meetings last year between Boeing officials and the unions were cordial but direct. The pilots from Southwest and American who met with Boeing were frustrated that they hadn’t been notified of the newly installed software system in the 737 Max planes before the crash in Indonesia. The so-called maneuvering characteristics augmentation system, or MCAS, is an automated system intended to prevent the plane from stalling."
1858,"“It was a very frank discussion,” said the American union’s safety chairman, Mr. Michaelis. “This is to our knowledge the first time pilots were not informed of a major system on an airplane that could affect flight controls.”"
1859,"The pilots demanded more information about the system. Mr. Michaelis said it had been mentioned once in the appendix of the official aircraft manual, but without any explanation about what it was or did."
1860,"In response to the pilots’ request, Mr. Michaelis said, Boeing concurred. The company has since provided the American pilots with basic information about MCAS, but it hasn’t updated the official manual with a full explanation about how it works."
1861,"Mr. Michaelis said Boeing had partly attributed the delay to the recent government shutdown, which caused a backlog at the F.A.A. Daniel K. Elwell, the acting administrator of the F.A.A., said on Wednesday that the 35-day partial government shutdown that stretched from December until late January “did not cause any delay in work on the software.”"
1862,"For days after the Ethiopian crash, Boeing and the F.A.A. stood by the safety of the plane. As regulators around the world grounded the plane, the F.A.A. resisted doing the same."
1863,Mr. DeFazio said he stepped out of a hearing on Wednesday morning to speak with Mr. Elwell about the plane. Mr. DeFazio said Mr. Elwell assured him there was no cause for alarm.
1864,"Within hours, President Trump announced the Max would be grounded."
1865,"“One of my staff, her phone went ‘bing’ and there it was,” Mr. DeFazio said."
1866,"Mr. Elwell and the F.A.A.’s top safety official, Ali Bahrami, visited Capitol Hill on Thursday to brief members of the House and Senate about the agency’s decision-making after the crash in Ethiopia. Mr. Elwell also made the rounds on morning television shows as his agency continued to face questions about its response to the crash as well as the earlier accident in Indonesia."
1867,"“We’re confident in the safety of the airplane,” he said on “CBS This Morning.” “What we don’t know is if there’s a linkage between those two accidents, and now that we have the new evidence to suggest there very well may be, we grounded the airplanes to find the linkage.”"
1868,"Mr. Trump, at the White House on Thursday, said he hoped the Boeing planes would be back in the air soon. “They have to figure it out fast,” he said. “They know that. They’re under great pressure.”"
1869,"The three American airlines that operate 737 Max aircraft — American and Southwest operate Max 8s and United flies the Max 9 — have scrambled to limit any disruptions caused by the groundings. The airlines have shifted other available aircraft to replace the jets, canceled less popular flights to use those aircraft for busier Max routes, and rebooked some fliers on other airlines. Cancellations will vary by the day based on the availability of other aircraft."
1870,"American, which has 24 Max 8 jets, canceled 85 flights out of 6,700 on Thursday, but it was able to limit the disruption by scrapping emptier flights on routes where it could rebook those passengers on later flights. For instance, it canceled flights from Dallas to Sacramento and Tucson, booking those fliers on later planes, and used those aircraft to instead operate busier routes between Miami and New York."
1871,"Southwest, which has 34 Max 8 jets, said it was able to shift enough planes around to cancel just 39 out of its 4,000 scheduled flights on Thursday. And United, which has 14 Max 9 jets, was able to avoid any cancellations from the grounding on Thursday because it shifted many planes from its hub in Denver, where a snowstorm was already disrupting flights."
1872,"There were still some 737 Max jets flying in American skies on Thursday. The F.A.A. granted the airlines permission to ferry their empty Max jets to new airports for long-term parking. American flew its planes from places like Miami, New York and Tampa, Fla., to places like Tulsa, Orlando, Fla., and Mobile, Ala."
1873,"NORFOLK, Va. — It looked like any other Southwest Airlines flight: free pretzels, conspicuously cheery flight attendants, a mad dash for aisle seats."
1874,"Despite the business-as-usual veneer, many passengers who boarded a Boeing 737 Max 8 on Tuesday brought qualms aboard with their suitcases. But in contrast to the full-volume debate about the plane’s airworthiness playing out on the ground, the scene in the sky was a mix of blissful ignorance and quiet anxiety."
1875,"“I didn’t want to say it and get anybody nervous,” said Candice Neenan, 67, a community college instructor who flew home to Virginia on the Max 8, and who said she had checked on the model of her plane before departure."
1876,"Over the weekend, the Max 8 went from a prized new addition to airlines’ fleets to a source of international anxiety after a deadly crash in Ethiopia, the second wreck involving the model in only months. By Tuesday, a day before President Trump announced the grounding of Boeing’s 737 Max aircraft, United States regulators stood nearly alone in allowing the model to continue flying. And so, with as little discussion of the plane types as possible, passengers and flight crews booked on the Max 8 mostly forged ahead with travel plans and hoped for the best."
1877,"On a flight between Oakland, Calif., and Los Angeles, and another from Chicago to Norfolk, Va., reporters for The New York Times flew on the Max 8 on Tuesday, on some of the final runs before the planes were grounded in this country on Wednesday. The two flights, both on Southwest Airlines, were notable mostly for being mundane: earnest instructions about seatbelt usage, passengers snoring softly or playing games on their phones, free Coke and coffee served at cruising altitude."
1878,The crew made the usual announcements about not smoking in the lavatories and not congregating in the aisles. The flight attendants waved their arms theatrically and pointed to the exits. There was even an announcement that two passengers had recently been married. What drew no announcement at all? The model of the plane.
1879,"“It should be a nice ride into L.A.,” the pilot said over the intercom before guiding the plane into blue California skies on Tuesday morning."
1880,"The plane smelled of coffee and vinyl and the ceiling of the cabin was lit in blue and orange, the colors of the airline. The passengers spread out to empty seats in the back and for the most part kept to themselves."
1881,"Asked about the situation, many on the flight said they were unaware that the aircraft was the same model as the two flights that crashed."
1882,"“I really didn’t follow the news,” said Andreas Johns, an administrator at the University of California."
1883,"“I’m not alarmed,” he said about his flight. “Things can go wrong. But I fly with Southwest pretty regularly.”"
1884,"Ebony Wilson, who works in the tech industry in the Bay Area, reasoned that the flight was just a short hop. “If I were going across the country I might feel differently,” she said. “But it’s only an hour.”"
1885,"Others were more worried. Chiara Lesec, a digital marketing researcher who was flying to Los Angeles for a business meeting, had discussed the wisdom of taking the flight with her husband and researched the location of the safest seats on the aircraft."
1886,"“You have a better chance if you’re right behind the wing,” Ms. Lesec said."
1887,"As passengers gathered at Gate B26 at Midway Airport in Chicago, sipping Dunkin’ Donuts coffee and wolfing down French fries, more and more governments announced that the Max 8 would be grounded: the Dutch, the French, then the whole European Union."
1888,"But as the shiny blue plane pulled up to the gate in Chicago, “MAX 8” painted in white beneath its nose, the focus was on lining up strollers for family boarding and explaining Southwest’s distinct boarding system to first-time customers. Just as in California, no official mentioned the plane model."
1889,"Some travelers — like Jon Roberts, 27, returning to Virginia after a work trip in Nevada — were happily unaware of the plane’s recent troubles. “I was pretty much asleep the whole time,” Mr. Roberts said while waiting at baggage claim after the flight was over, when he learned for the first time that he had flown on a Max 8."
1890,"For frequent Southwest fliers, adept at differentiating between the different 737 models the airline uses, the Max 8 had been a favorite as it was added to the fleet over the last few years. Its overhead luggage bins are easier to latch than its older Boeing cousins. Its mood lighting offers a calming touch on hectic travel days. And, crucially for tall passengers, the headrest adjusts upward, making in-flight naps more plausible."
1891,"“There’s nothing wrong with the Maxes,” said Steve Ratliff, 68, a longtime Southwest customer who expressed faith in the airline’s maintenance protocol. “Nobody expressed concern that I heard of.”"
1892,"Elsewhere on the plane, Monique Palmer, 57, was returning to Norfolk from a birthday trip with her family."
1893,"“I started praying,” Ms. Palmer said, upon learning the plane was a Max 8."
1894,"“I was a little concerned, I was a little nervous,” Ms. Palmer said after landing safely in sunny Virginia. “But I don’t know what else to do.”"
1895,• Pressure escalated inside the United States for a grounding of the Boeing 737 Max model that has crashed twice in the past six months. But the Federal Aviation Administration reiterated its position that the plane is considered safe and that it has “no basis to order grounding the aircraft.”
1896,"• The European Union suspended “all flight operations” of the Boeing 737 Max model in question. The action came as more than a half-dozen other countries grounded the plane, and was the most sweeping regulatory action taken so far in the two days since the crash of a Max 8 that killed 157 people on a flight from Addis Ababa, Ethiopia, to Nairobi, Kenya."
1897,"• President Trump had a telephone conversation with the chief executive of Boeing, who made the case that the 737 Max 8 should not be grounded in the United States, according to two people briefed on the conversation."
1898,"• Mr. Trump also said on Twitter that commercial airplanes had become overly technical, but said nothing about the Boeing Max."
1899,"• At least 34 airlines have now grounded the Max 8, which means roughly two-thirds of the Max 8 planes in operation are now idled. The major outliers are Southwest and American in the United States, and Air Canada."
1900,"• Boeing stands by the airworthiness of the plane, but said it planned to issue a software update and was working on changes to flight controls and training guidelines following the first crash, of a Lion Air flight in Indonesia last October."
1901,[Read more about the latest developments in the wake of the Ethiopian Airlines crash.] 
1902,"• Boeing’s stock price, which fell 5 percent on Monday, fell 6 percent on Tuesday."
1903,"• Investigators from the United States and elsewhere are at the crash site of Ethiopian Airlines Flight 302. Much of the investigation will focus on the voice and data recorders recovered on Monday. The airline’s chief executive, interviewed by CNN, said the pilots had told air traffic control they were having “flight control problems.”"
1904,China was the first major country to ground the jets. The U.S. was last.
1905,"The European Union’s aviation regulatory agency barred flights of the Max 8, as well as a slightly newer model, the Max 9, joining several other regulators around the world."
1906,"The action, which includes all flights over European Union territory, came as India, France, Germany, Britain, Ireland, Australia, Singapore, Malaysia and Oman joined China and Indonesia in suspending all use of the plane."
1907,"The European Union regulator, known as EASA, said the action included the suspension of “all commercial flights performed by third-country operators into, within or out of the E.U.” of the Max 8 and Max 9."
1908,"The decision could disrupt travel not only through the heart of Europe but well beyond, as many commercial flight routes go over European Union territory. Still, the extent of the disruption is unclear."
1909,"Airlines and passengers will be affected as companies scramble to ensure that passengers can still get to their destinations, but the impact will depend on how much of their fleets are made up of the grounded planes, said Andrew Charlton, the managing director at Aviation Advocacy, an air transport consultancy based in Switzerland."
1910,"By Wednesday morning, the groundings spread. Fiji Airways said it had grounded all of its Max 8 planes and would try to accommodate passengers using other aircraft."
1911,"New Zealand’s Civil Aviation Authority said Wednesday it had banned the Boeing 737 Max 8 planes from its airspace, citing uncertainty about the cause of the Ethiopian Airlines crash. The grounding affected only one airline, Fiji, which had its next New Zealand flight scheduled for Thursday afternoon."
1912,Two United States airlines fly the 737 Max 8: Southwest has 34 and American 24. Both have said they have analyzed data from their thousands of flights with the planes and found no reason to ground them.
1913,"“We don’t have any changes planned,” Southwest said in a statement. “We have full confidence in the aircraft,” American said. Air Canada, which operates 24 Max 8s, has given no indication it intends to ground them."
1914,"American Airlines, however, has faced growing pressure from its flight attendants union to temporarily ground the planes. Lori Bassani, the president of the Association of Professional Flight Attendants, said members were calling on the airline’s chief executive, Doug Parker, to “strongly consider grounding these planes until a thorough investigation can be performed.”"
1915,"While she did not say flight attendants would refuse to fly on the Max 8, “our flight attendants will not be forced to fly if they feel unsafe.”"
1916,"Adding to the pressure for action in the United States, at least three senators joined the call for grounding the plane. Elizabeth Warren, a Massachusetts Democrat, Mitt Romney, a Utah Republican, and Ted Cruz, a Texas Republican and chairman of the Senate Commerce Committee’s aviation subcommittee, called on the F.A.A. to ground the aircraft while the cause of the Ethiopian crash is investigated."
1917,"Nonetheless the F.A.A.’s acting administrator, Daniel K. Elwell, said in a statement late Tuesday that based on all available data, there was “no basis” to ground the plane. “Nor have other civil aviation authorities provided data to us that would warrant action,” he said."
1918,"The pilots of Ethiopian Airlines Flight 302 reported to air traffic control that they were having “flight control problems” in the moments before the crash, the airline’s chief executive was quoted as saying in an interview with CNN."
1919,"The quoted remarks from the chief executive, Tewolde GebreMariam, suggested the plane had not responded to actions by the pilots."
1920,Mr. GebreMariam was also quoted as saying the black boxes recovered from the wreckage “will be sent overseas” and not analyzed in Ethiopia. He did not specify where they would be taken.
1921,"On Tuesday morning, Dennis A. Muilenburg, the chief executive of Boeing, spoke to President Trump on the phone and argued that the Max should not be grounded in the United States, according to two people briefed on the conversation. A Boeing official said that during the call with the president, “Dennis reiterated our position that the Max is a safe aircraft.”"
1922,"Mr. Muilenburg has worked to cultivate a relationship with the president, but it has sometimes been an uneasy one."
1923,"Shortly after becoming president-elect, Mr. Trump assailed Boeing for the estimated cost of its program to build new Air Force One planes, which provide mobile command centers for the president."
1924,"The “costs are out of control, more than $4 billion. Cancel order!” Mr. Trump wrote on Twitter a month after winning the election. A couple of weeks later, Mr. Muilenburg visited Mr. Trump at his Mar-a-Lago club in Palm Beach, Fla., to try to smooth things over."
1925,"“It was a terrific conversation,” Mr. Muilenburg told reporters after the meeting, explaining that he had given Mr. Trump “my personal commitment” that Boeing would build new Air Force One planes for less than the $4 billion estimate. Weeks afterward, Boeing donated $1 million to Mr. Trump’s inaugural committee. The company had donated the same amount to help fund President Barack Obama’s 2013 inauguration."
1926,"Mr. Trump also publicly lamented on Tuesday what he described as excessive technology that has overtaken modern commercial jet travel and made it, in his view, more dangerous."
1927,"Without specifying Boeing or the Max 8, Mr. Trump said aircraft had become “far too complex to fly,” and recalled approvingly the era when pilots had total control in the cockpit."
1928,"“Split second decisions are needed, and the complexity creates danger,” Mr. Trump said in a pair of postings on Twitter. “All this for great cost yet very little gain. I don’t know about you, but I don’t want Albert Einstein to be my pilot. I want great flying professionals that are allowed to easily and quickly take control of a plane!”"
1929,Pilots and aviation experts have said repeatedly that flying is now safer than it has ever been.
1930,"Boeing is negotiating with the Federal Aviation Administration over improvements to its 737 Max 8 after the aircraft’s second crash in five months, though both the government and company insist the plane is safe to fly as is."
1931,"Since October, when a Max 8 belonging to the budget airline Lion Air crashed in Indonesia soon after takeoff, killing all 189 people on board, Boeing has been working on changes to the flight control systems of the aircraft. The company has also been updating its training guidelines and manuals so that airlines can teach their pilots to fly the planes more safely and easily."
1932,Airline
1933,Status
1934,Number of 737 MAX 8s in Fleet
1935,Southwest Airlines
1936,Grounded
1937,34
1938,American Airlines
1939,Grounded
1940,24
1941,Air Canada
1942,Grounded
1943,24
1944,China Southern Airlines
1945,Grounded
1946,22
1947,Norwegian Air
1948,Grounded
1949,18
1950,TUI Fly
1951,Grounded
1952,15
1953,Air China
1954,Grounded
1955,15
1956,SpiceJet
1957,Grounded
1958,13
1959,WestJet
1960,Grounded
1961,13
1962,Turkish Airlines
1963,Grounded
1964,11
1965,FlyDubai
1966,Grounded
1967,11
1968,Shanghai Airlines
1969,Grounded
1970,11
1971,Hainan Airlines
1972,Grounded
1973,11
1974,Xiamen Airlines
1975,Grounded
1976,10
1977,Lion Air
1978,Grounded
1979,10
1980,Smartwings
1981,Grounded
1982,7
1983,GOL Airlines
1984,Grounded
1985,7
1986,Shandong Airlines
1987,Grounded
1988,7
1989,SilkAir
1990,Grounded
1991,6
1992,Aeromexico
1993,Grounded
1994,6
1995,Shenzhen Airlines
1996,Grounded
1997,6
1998,Jet Airways
1999,Previously grounded
2000,5
2001,LOT
2002,Grounded
2003,5
2004,Oman Air
2005,Grounded
2006,5
2007,Aerolineas Argentinas
2008,Grounded
2009,5
2010,Sunwing Airlines
2011,Grounded
2012,4
2013,China Eastern Airlines
2014,Grounded
2015,4
2016,Ethiopian Airlines
2017,Grounded
2018,4
2019,Icelandair
2020,Grounded
2021,3
2022,Air Italy
2023,Grounded
2024,3
2025,Lucky Air
2026,Grounded
2027,3
2028,Enter Air
2029,Grounded
2030,2
2031,Fiji Airways
2032,Grounded
2033,2
2034,S7 Airlines
2035,Grounded
2036,2
2037,Cayman Airways
2038,Grounded
2039,2
2040,Fuzhou Airlines
2041,Grounded
2042,2
2043,Kunming Airlines
2044,Grounded
2045,2
2046,Okay Airways
2047,Grounded
2048,2
2049,Eastar Jet
2050,Grounded
2051,2
2052,Mauritania Airlines
2053,Unknown
2054,1
2055,Corendon Airlines
2056,Grounded
2057,1
2058,SCAT Airlines
2059,Grounded
2060,1
2061,9 Air
2062,Grounded
2063,1
2064,Royal Air Maroc
2065,Grounded
2066,1
2067,Comair
2068,Grounded
2069,1
2070,MIAT Mongolian Airlines
2071,Grounded
2072,1
2073,Garuda Indonesia
2074,Grounded
2075,1
2076,"Sources: Airlines, Flightradar24. Notes: Jet Airways hasn’t flown any of its Max 8s since the beginning of March due to financial distress."
2077,By Jin Wu and Allison McCann
2078,"After the crash of Lion Air Flight 610, concerns arose about the aircraft’s flight control systems. The main changes now being developed to those systems include limiting how much the plane’s computers can automatically pull down the nose of the plane if sensors detect a stall."
2079,"The concern after the Lion Air crash was that erroneous readings from poorly maintained sensors in the nose of the plane might have fooled the automatic systems into falsely concluding that the plane was traveling sharply upward and in danger of stalling. The automatic systems may then have forced the nose down significantly, sending the plane into a steep dive into the ocean."
2080,"Boeing issued a statement late Monday saying that since the Lion Air crash, the company had been developing a “flight control software enhancement for the 737 Max, designed to make an already safe aircraft even safer.” According to the company, it has been working with the F.A.A. to roll out the software updates across the 737 Max fleet in the coming weeks."
2081,"A naturalized newlywed from Ethiopia, a health analyst headed to her first international project, and two brothers on vacation were among at least eight Americans on Flight 302."
2082,"The immigrant, Mucaad Hussein Abdalla, 31, a truck driver in St. Cloud, Minn., had just been married in Morocco; his wife, though, was not on the flight, according to Mr. Abdalla’s cousin, Mohamed Warfa. “He loved to play soccer in his free time, and he had many friends in this community,” Mr. Warfa said."
2083,"Mr. Abdalla came to the United States from Ethiopia as a teenager, gained citizenship and supported his mother, brother and sister, who live in Ethiopia, said Mr. Warfa, 29, who created a GoFundMe page to help pay for the funeral."
2084,"Samya Stumo, 24, of Sheffield, Mass., was a recent graduate of the University of Copenhagen School of Global Health, who had just begun a job at ThinkWell, a nongovernmental organization that promotes access to health care in developing countries. “Samya was in her early 20s and had already done more than I did when I was 34,” her grandmother Laura Nader, a professor of anthropology at the University of California, Berkeley, told The Boston Globe."
2085,"Melvin Riffel, 30, and Bennett Riffel, 26, were on a vacation that included a stop in Australia. It was intended to be the last escapade before Melvin became a father. His wife, Brittney, is expecting a child in May."
2086,"Melvin worked at the California Department of Transportation. “He was a dedicated civil servant who worked for Caltrans for nearly a decade, and our deepest sympathy and condolences go out to his family, friends and colleagues,” said the Caltrans director, Laurie Berman."
2087,"Matt Vecere, 43, of Long Beach, Calif., was en route to the United Nations Environment Assembly this week in Nairobi. “Matt was passionate about the environment, civil rights, social and environmental justice, and advocating for those less fortunate,” his mother, Donna Vecere, said in a statement. Mr. Vecere had recently been in Haiti, where he had made several trips after the 2010 earthquake."
2088,Three generations of one Canadian family were also onboard the flight and were among the 18 Canadians killed in the disaster.
2089,"“I am not angry, but I am devastated, I have lost everyone,” said Manant Vaidya, 41, whose parents, sister, brother-in-law and two teenage nieces all died in the crash."
2090,"Share prices of Boeing, a major component of the Dow Jones industrial average, fell 6.1 percent during trading on Tuesday, following a similar decline Monday on worries about the spreading impact of the Max 8 crash in Ethiopia and the prognosis for future sales of the plane."
2091,"The flight data and cockpit voice recorders of Ethiopian Airlines Flight 302 were recovered on Monday, but the process of extracting the data contained within the so-called black boxes could be lengthy, experts cautioned."
2092,8:41 a.m.
2093,Addis Ababa
2094,Ethiopian Airlines 
2095,Path based on publicly 
2096,available radar data
2097,8:38 a.m.
2098,Takeoff
2099,Area of
2100,crash
2101,5 miles
2102,Ethiopia
2103,8:41 a.m.
2104,Addis Ababa
2105,Data for last half
2106,of the flight was not
2107,publicly released
2108,Path of Flight 302 
2109,Based on publicly 
2110,available radar data
2111,8:38 a.m.
2112,Takeoff
2113,Area of
2114,crash
2115,Ethiopia
2116,5 miles
2117,8:41 a.m.
2118,Addis Ababa
2119,Data for last half
2120,of the flight was not
2121,publicly released
2122,Path of Flight 302 
2123,Based on publicly 
2124,available radar data
2125,8:38 a.m.
2126,Takeoff
2127,5 miles
2128,ETHIOPIA
2129,Area of crash
2130,Source: Flightradar24
2131,By Scott Reinhard
2132,"The two recorders will need to be taken to a specialized center to read their data, said Lynnette Dray, an aviation expert and senior research associate at University College London."
2133,Boeing’s share price.
2134,"Boeing’s stock dropped on Monday, a day after a fatal crash in Ethiopia involving the newest version of its most popular jet, the 737 Max. "
2135,"Ethiopian Airlines Flight 302 crashed just outside Addis Ababa shortly after takeoff on Sunday, killing all 157 people on board. The plane’s flight-data and cockpit-voice recorders have been recovered, but the cause of the crash is unknown and will take weeks to investigate. "
2136,"But the crash was the second for a new version of the 737 Max after one of the jets operated by Lion Air crashed into the Java Sea off Indonesia in late October, and some countries and carriers responded by grounding their fleets of the plane. "
2137,"Ethiopian Airlines grounded all of its 737 Max 8 planes, and China and Indonesia ordered the grounding of all 737 Max planes. Cayman Airways said it was grounding two new 737 Max jets, and Chinese airlines on Monday began using Boeing 737-800s on routes typically flown by 737 Max jets. "
2138,"“Although we don’t yet know the cause of the accident, we had to decide to ground the particular fleet as extra safety precaution,” Ethiopian Airlines said in a statement on Monday. "
2139,"Comair, a South African airline, which took delivery of its first 737 Max 8 just a few days ago, grounded the jet after initially saying that it would continue running it. It had decided to wait until it had consulted with Boeing, other airlines and technical experts, the company said in a statement."
2140,"Still, several carriers, including Boeing’s biggest customers in the United States, said they would keep flying the aircraft. Southwest Airlines, the biggest buyer of the aircraft in the United States, said it would continue flying the jet, as did American Airlines."
2141,"After falling nearly 13 percent in early trading, Boeing shares bounced back to end the day down around 5 percent."
2142,"On Monday afternoon, the Federal Aviation Administration said in a message on Twitter that it would issue a “continued airworthiness notification” for the 737 Max."
2143,"The questions raised by the latest crash go to the heart of Boeing’s business. The single-aisle 737 Max, the American plane maker’s challenger to Airbus’s A320 jet, was Boeing’s best-selling plane ever. It first started flying in 2017 and by this January, the company had delivered more than 350 of the planes, which sell for $120 million apiece. "
2144,"About 5,000 more are on order. "
2145,It was unclear how the groundings of the 737 Max might affect Boeing’s bottom line. The cost to the company would be significant if regulators in the United States decided to follow suit and take the fleet out of service temporarily. 
2146,Such occurrences are rare. 
2147,"If the 737 Max is taken out of service, Boeing might have to compensate airlines for delayed deliveries. The company might also have to invest in redesigning or updating the aircraft. And Boeing could face lawsuits filed by the families of those killed in the Ethiopian Airline crash. "
2148,"Carter Copeland, an analyst at Melius Research, estimated that Boeing could face nearly $1 billion in costs if regulators grounded its 737 Max fleet for three months. He said his analysis was based partly on the expenses incurred by Boeing when the F. A.A. ordered the company’s 787s to stop flying temporarily in 2013 because of a problem with the plane’s battery system."
2149,"The drop in Boeing’s stock on Monday wiped almost $13 billion off the company’s market value.  “That speaks to the fear,” Mr. Copeland said. “Right now there is a very difficult to quantify risk that people need a substantial discount to stomach.”"
2150,"The decision by China’s Civil Aviation Administration to ground the planes hurts Boeing in a region where the company has been able to sell a large number of them. Chinese airlines have ordered at least 104 737 Max planes, and have taken delivery of at least 70. "
2151,"Several airlines indicated they were holding off on grounding the planes. SpiceJet, a low-cost Indian airline, said it would continue allowing them to fly while awaiting guidance from Indian air safety regulators. Eastar Jet in South Korea and Fiji Airways also said they would keep flying their 737 Max 8s, as did SilkAir, a Singapore Airlines subsidiary. "
2152,"After the Lion Air Crash, some American aviation authorities said Boeing had not adequately explained to pilots a software change on the 737 Max’s flight control system. "
2153,"Since then, airlines have provided training classes to inform pilots of the changes to the new system, but it is not known whether Ethiopian Airlines had conducted such training. The available information does not rule out pilot error or a malfunctioning of an entirely separate system. "
2154,Boeing said in a statement that it would be sending a technical team to the crash site to provide assistance to the Ethiopia Accident Investigation Bureau and the United States National Transportation Safety Board. 
2155,"In the United States, the head of the Association of Flight Attendants called for the F.A.A. to investigate the 737 Max. The F.A.A said it was monitoring the situation and planned to join the N.T.S.B. in assisting in the investigation."
2156,Airline
2157,Status
2158,Number of 737 MAX 8s in Fleet
2159,Southwest Airlines
2160,Grounded
2161,34
2162,American Airlines
2163,Grounded
2164,24
2165,Air Canada
2166,Grounded
2167,24
2168,China Southern Airlines
2169,Grounded
2170,22
2171,Norwegian Air
2172,Grounded
2173,18
2174,TUI Fly
2175,Grounded
2176,15
2177,Air China
2178,Grounded
2179,15
2180,SpiceJet
2181,Grounded
2182,13
2183,WestJet
2184,Grounded
2185,13
2186,Turkish Airlines
2187,Grounded
2188,11
2189,FlyDubai
2190,Grounded
2191,11
2192,Shanghai Airlines
2193,Grounded
2194,11
2195,Hainan Airlines
2196,Grounded
2197,11
2198,Xiamen Airlines
2199,Grounded
2200,10
2201,Lion Air
2202,Grounded
2203,10
2204,Smartwings
2205,Grounded
2206,7
2207,GOL Airlines
2208,Grounded
2209,7
2210,Shandong Airlines
2211,Grounded
2212,7
2213,SilkAir
2214,Grounded
2215,6
2216,Aeromexico
2217,Grounded
2218,6
2219,Shenzhen Airlines
2220,Grounded
2221,6
2222,Jet Airways
2223,Previously grounded
2224,5
2225,LOT
2226,Grounded
2227,5
2228,Oman Air
2229,Grounded
2230,5
2231,Aerolineas Argentinas
2232,Grounded
2233,5
2234,Sunwing Airlines
2235,Grounded
2236,4
2237,China Eastern Airlines
2238,Grounded
2239,4
2240,Ethiopian Airlines
2241,Grounded
2242,4
2243,Icelandair
2244,Grounded
2245,3
2246,Air Italy
2247,Grounded
2248,3
2249,Lucky Air
2250,Grounded
2251,3
2252,Enter Air
2253,Grounded
2254,2
2255,Fiji Airways
2256,Grounded
2257,2
2258,S7 Airlines
2259,Grounded
2260,2
2261,Cayman Airways
2262,Grounded
2263,2
2264,Fuzhou Airlines
2265,Grounded
2266,2
2267,Kunming Airlines
2268,Grounded
2269,2
2270,Okay Airways
2271,Grounded
2272,2
2273,Eastar Jet
2274,Grounded
2275,2
2276,Mauritania Airlines
2277,Unknown
2278,1
2279,Corendon Airlines
2280,Grounded
2281,1
2282,SCAT Airlines
2283,Grounded
2284,1
2285,9 Air
2286,Grounded
2287,1
2288,Royal Air Maroc
2289,Grounded
2290,1
2291,Comair
2292,Grounded
2293,1
2294,MIAT Mongolian Airlines
2295,Grounded
2296,1
2297,Garuda Indonesia
2298,Grounded
2299,1
2300,"Sources: Airlines, Flightradar24. Notes: Jet Airways hasn’t flown any of its Max 8s since the beginning of March due to financial distress."
2301,By Jin Wu and Allison McCann
2302,Zach Wichter contributed reporting.
2303,"JAKARTA, Indonesia — Indonesia’s national airline has told Boeing that it wants to cancel an order of 737 Max 8 jets, the carrier’s spokesman said on Friday, the first publicly confirmed attempt to cancel a deal for the planes since they were grounded around the world this month after two deadly crashes."
2304,"The airline, Garuda Indonesia, said that its passengers had lost confidence in the model after the crashes. It said that it sent a letter to Boeing on March 14 seeking to cancel its order of 49 more planes; it had ordered 50, just one of which has been delivered. The deal is estimated to be worth $4.9 billion."
2305,"“Continuing the Max order does not benefit Garuda,” said the spokesman, Ikhsan Rosan. “Our passengers, psychologically, they don’t trust flying with Max anymore. They often asked during booking what type of aircraft they would be flying on.”"
2306,"A Boeing spokesman declined to comment. More than 4,000 737 Max planes, Boeing’s best-selling aircraft, are on order by airlines around the world. Boeing’s stock, which has dropped about 12 percent since the March 10 Ethiopian Airlines crash in which 157 people died, fell nearly 3 percent on Friday."
2307,"The Ethiopian Airlines accident, in which the plane’s course became erratic almost immediately after takeoff, was  similar to the Oct. 29 crash of a Lion Air flight, also a Max 8. That plane plunged into the sea off the Indonesian coast, killing all 189 people aboard."
2308,"Investigators examining both crashes are looking into, among other things, whether Boeing’s changes to the Max 8’s flight control system might have played a role. Boeing has planned a software update to fix any issues with the flight-control system, known as MCAS."
2309,Few analysts expect other airlines to follow Garuda’s lead.
2310,"“Changing orders midstream is a very costly affair,” said Howard Wheeldon, an aerospace analyst who runs his own consulting business in Britain. He said he could recall no previous examples of a major airline backing out of an order after an accident."
2311,"“There’s a huge cost involved in training, support” and maintenance, Mr. Wheeldon said. “You’ve got to think long and hard before you change your aircraft and your engine supplier.”"
