,text
1603,"East Dogmouth may be gross and unmarketable, but that’s exactly why it can make a home for broke misfits like Kimmy and Titus. That openness to the weird and outcast is what “Kimmy Schmidt” and “High Maintenance” and “Broad City” love, in their different ways. It’s what Lillian hopes to preserve when she fantasizes about dying and becoming a ghost, so she can “make sure this neighborhood stays terrible forever.”"
1604,"If that’s not the spirit of New York, what is?"
1605, [Want to get New York Today by email? Here's the sign-up.]
1606,It’s Monday. 
1607,"Weather: Is it spring? Today’s temperatures may reach 50 or so. Tomorrow and the next day, look for the mid-40s."
1608,Alternate-side parking: In effect until March 21 (Purim).
1609,The Times’s Ashley Southall reports:
1610,Twenty thousand extra eyes are now watching police encounters with civilians in New York.
1611,"The Police Department announced last week that uniformed officers patrolling neighborhoods, public housing developments and the transit system have been assigned body cameras. New York’s camera program is twice as large as any other police department’s in the country."
1612,"An additional 4,000 officers in specialized commands, like the Emergency Service Unit, are supposed to get the cameras by August, which would make the city’s body-camera program the largest in the world."
1613,"The department started distributing the cameras in April 2017 and has moved forward despite a malfunction last October that caused one of the devices to burst into flames, delaying the rollout and forcing officials to replace thousands of devices over safety concerns."
1614,"Still, don’t expect the Police Department to release videos of every arrest or encounter anytime soon. The department has kept most of the footage away from the public despite promises from Mayor de Blasio and Police Commissioner James P. O’Neill to be more transparent."
1615,"One reason had been a lawsuit brought by a police union, the Police Benevolent Association, that argued that judges, not the police commissioner, should make decisions about releasing videos. But two weeks ago, an appeals court threw out the suit and said the videos could be made public."
1616,"The department, however, has yet to release any of the videos that were held up while the lawsuit was pending."
1617,Officials say they are grappling with a backlog of public disclosure requests. The window of opportunity for releasing footage may close when the union appeals to the state’s highest court.
1618,The Times’s Michael Wilson reports:
1619,John and Yoko. Marilyn and DiMaggio. Fay Wray and King Kong.
1620,"Now add J-Lo and A-Rod to the list of famous New York City couples, with the announcement of their engagement over the weekend."
1621,"“She said yes,” Alex Rodriguez said on Twitter on Saturday, also posting a photo of a ring the size of a stuffed olive. He and his betrothed, Jennifer Lopez, were reportedly vacationing in the Bahamas."
1622,The couple did not announce a date or a venue. The news was met with excitement in the obvious borough of choice for the former Bronx Bomber and Jenny From the Block.
1623,"“Have it here? That would be great!” said Paulie Carigliano, an assistant manager at Scavello’s on the Island, a catering hall on City Island in the Bronx. Ms. Lopez grew up near his family’s farm nearby, Mr. Carigliano said, and his restaurant would be ideal for the woman he still thinks of as a neighbor."
1624,"“This place here is known for its food,” he said yesterday. “We don’t buy sauce in the can. We don’t buy cheese for the pizzas. The chef does everything from scratch. People rave.”"
1625,"The hall holds 300 guests “legally,” Mr. Carigliano said. “You could see the Manhattan skyline. They want to take pictures, all they have to do is go down the block. I would think this would be the best place for them to get married.”"
1626,Taunting the ex after a nasty divorce: A real estate developer hung giant photographs of himself and his bride on the sides of a Manhattan building.
1627,"Freebies, no-show jobs and bribes: The former Nassau County Executive Edward P. Mangano has been found guilty of graft."
1628,"A Catholic archbishop begged for forgiveness over abuse. At one point, he prostrated himself, his face and hands touching the carpet in front of the altar during a special Mass after a list of 48 accused priests in Connecticut was released."
1629,Amazon’s tax breaks and incentives were big. The ones for Hudson Yards are bigger. Government assistance for the redevelopment project has reached nearly $6 billion.
1630,[Want more news from New York and around the region? Check out our full coverage.]
1631,The mini crossword: Here is today’s puzzle.
1632,AOC vs. capitalism: Representative Alexandria Ocasio-Cortez said capitalism “cannot be redeemed.” [The Week]
1633,A Manhattan councilman wants to give free legal service to commercial tenants facing eviction. [Wall Street Journal]
1634,"Justice Ruth Bader Ginsburg should have the Brooklyn municipal building renamed in her honor, the Brooklyn borough president said. [Daily News]"
1635,"Want Girl Scout cookies? They have a pop-up store open Wednesdays through Sundays until May 4 on Lexington Avenue, by 101st Street. [amNew York]"
1636,"Dr. Homer Venters, a former chief medical officer of the city jail system, discusses his book “Life and Death in Rikers Island” at the New School. 5:30 p.m. [Free]"
1637,"Tackle life’s big questions at the New York Society for Ethical Culture, where today’s topic is friendship. 6 p.m. [$5]"
1638,The poets Simone White and Terrance Hayes will have a conversation at the CUNY Graduate Center in Midtown East. 6:30 p.m. [Free]
1639,"How well do you know Harry, Hermione and Ron? Test your knowledge at a Harry Potter trivia night at Overlook in Midtown. 8 p.m. [Free]"
1640,— Iman Stevenson 
1641,"Events are subject to change, so double-check before heading out. For more events, see the going-out guides from The Times’s culture pages."
1642,"“You’ve been eating orchids your whole life,” Marc Hachadourian, a senior curator at the New York Botanical Garden in the Bronx, told me over the phone."
1643,"I had just eaten some chocolate and wondered when, if ever, I had eaten a large, colorful flower."
1644,"“You know when you eat really good vanilla ice cream, and there’s all those little black specks in it?” he asked."
1645,"“Sure,” I said, downing more chocolate."
1646,"“Vanilla beans aren’t from a bean,” Mr. Hachadourian said. “It’s actually the seed pod of an orchid.”"
1647,He added that “vanilla orchid seed pods give you vanilla flavoring.”
1648,"My expertise is clearly in chocolate, so I was in no position to question his knowledge of vanilla."
1649,"Mr. Hachadourian, whose official title is director of glasshouse horticulture and senior curator of orchids, seems to delight in playfully needling people with facts about plants — orchids in particular."
1650,And this is Mr. Hachadourian’s season to dazzle.
1651,"The Botanical Garden’s 17th annual Orchid Show runs through April 28. The theme is Singapore, whose national flower is the orchid."
1652,"“When you say the word ‘orchids,’ you think the tropics and Hawaii,” Mr. Hachadourian said."
1653,I agreed.
1654,He said I should also think closer to home.
1655,"“New York State has some of the highest numbers of native orchid species compared to any other state,” Mr. Hachadourian said. “It’s basically No. 3 or No. 4,” behind Florida and Alaska, and neck and neck with New Jersey."
1656,Which borough has the most native orchids? He guessed Queens or Brooklyn.
1657,It’s Monday — stop and smell the flowers.
1658,Dear Diary:
1659,I was biking west on 21st Street when I came to a barrier between Second and Third Avenues.
1660,"Whatever, I thought. I’m on a bike."
1661,"As I rode past the barrier, I noticed several police vans parked along one side of the street. The only sound was the click of a shutter. Looking around, I saw a photographer kneeling down and taking pictures of something I couldn’t see."
1662,"I was continuing on when I had to stop suddenly. What looked like the entire 13th Precinct was standing there dressed in their finest, posing for what I figured was their annual photo."
1663,About 20 officers turned toward me. I swallowed nervously.
1664,They laughed and waved me on through.
1665,"“Give it a good kick for us,” one of them yelled as I pedaled away."
1666,— Sydney Scott
1667,New York Today is published weekdays around 6 a.m. Sign up here to get it by email. You can also find it at nytoday.com.
1668,We’re experimenting with the format of New York Today. What would you like to see more (or less) of? Post a comment or email us: nytoday@nytimes.com.
1669,"Who doesn’t want to be a little cooler in the new year? If one of your resolutions involved staying ahead of the curve, you’re in luck. These four new and under-the-radar labels will help you get there (and look good in the process)."
1670,"Adam Selman began his career creating costumes for Rihanna, Britney Spears and Lady Gaga before becoming a full-time designer with a namesake label. Now he’s taking another leap, this time transforming his ready-to-wear line into a full-fledged active wear collection. "
1671,"It will have its debut this week at Net-a-Porter, under the name Adam Selman Sport. The collection is distinguished by a refreshing dose of sass and a nightclub-y aesthetic that will delight SoulCyclers who’ve swapped the dance floor for the bike. Most important, the line is sustainable, affordable, unisex and inclusively sized."
1672,"Adam Selman Sport nylon spandex leggings, $135, and cropped racer top, $95, at net-a-porter.com. "
1673,"This may just be the year of Cienne. Though the label was introduced in 2014 by Nicole Heim and Chelsea Healy, it really hit its stride in 2018, becoming a semifinalist in the International Woolmark Prize and appearing on the backs of Gigi Hadid and Gwyneth Paltrow. "
1674,"There’s little mystery why. Its sustainable business model is welcome today, and, for many of us, its subversive staples and fuss-free design fill a smidgen of the hole left by Phoebe Philo’s departure from Celine."
1675,"Cienne cotton-linen pants with slit-front detail, $640; silk crepe dress with smocking detail, $780; textured linen shirt, $560; at shop.ciennenewyork.com."
1676,"Billing itself the “Sephora of CBD,” Fleur Marché caters to the cannabis enthusiast (or curiosity seeker) who shops at Barneys and subscribes to Goop. Which isn’t too surprising, since its founders, Ashley Lewis and Meredith Schroeder, formerly served as directors at Goop. "
1677,"The site looks as if it should sell barely-there lipstick or nifty scented candles but instead offers CBD starter kits, including Le PMS Kit, Le Sleep Kit and Le Beauty Kit. Each comes with products from well-regarded companies, with detailed information regarding sourcing, production and potency. "
1678,"Fleur Marché Le Beauty Kit, including facial oil, eye balm, lip butter and CBD and honey repair stick, $160 at fleurmarche.com. "
1679,"After 2018, we could probably use a little reminder to have fun. Think of Viva Aviva as the sartorial permission to do just that. Designed by Aviva Falk, a Diane von Furstenberg alum, and produced in Brooklyn, the line is a riot of ruffles, bold colors and cute-but-not-too-cute details (imagine bandeaus cinched with a bow) that work especially well on frocks and date-night tops. "
1680,"Here’s the label’s tag line: “If you always dress for a party, life will always be one.” Take it to heart."
1681,"Viva Aviva cotton prairie dress, $475 at vivaaviva.com. "
1682,"The Church of the Redeemer, which was built in 1866 in Brooklyn’s Boerum Hill, mirrored the Gothic style of medieval churches in Europe. The condominium building rising in its place, however, looks toward Japan for inspiration."
1683,"Ryoko Okada, a principal and director of interior architecture and design at ODA New York, said she tapped into the Japanese aesthetics of “wabi-sabi,” or the art of finding beauty in imperfection, when designing 561 Pacific."
1684,"“It’s about finding natural materials that have an unconscious aesthetic,” she said of the many warm brown and gray materials she chose. The wood, stone, concrete and steel used in the interior all have knots and grains with very subtle imperfections, some of which will also change over time, she said. “It’s about celebrating what’s naturally incomplete.”"
1685,"Ms. Okada, a native of Japan, said the wooden slats found in the entryway of the 63-unit building resembles “koshi,” or wooden lattice entryways and window coverings found in traditional wooden townhouses in Japan called “machiya.” It allows some light in, but also keeps the entryway private, Ms. Okada said."
1686,"The hallway in the ground-level lobby lounge is made with light gray concrete-look porcelain tile, with dark solid wood and metal inlays separating each slab. This is inspired by “tobi-ishi,” or steppingstone, and “roji,” a lush, garden path that leads to a teahouse. Both are Japanese design features that make you consciously focus on where you are walking and block the outer world."
1687,"“I thought it would be great if residents can use the same thought process, where you can consciously start decompressing from the outside chaos when you get home,” Ms. Okada said."
1688,"The building is in a particularly hectic area, just a block from the major traffic intersection of Atlantic, Flatbush and Fourth Avenues, and close to the Barclays Center and the Atlantic Terminal and Atlantic Center shopping complexes."
1689,"Developed by Adam America Real Estate, the 12-story building will offer studios from $550,000, one-bedrooms from $850,000, two bedrooms from $1.375 million, and three-bedrooms from $2.275 million. Over a third of the apartments will come with private outdoor space. Sales start later this month."
1690,"Building amenities include a gym, a playroom, a rooftop sun deck with barbecue and dining stations, and bike storage. Sixteen parking spaces will be available for purchase for $150,000 each."
1691,"The building, expected to be finished early next year, will also have about 7,000-square-feet of ground floor retail space available."
1692,"Like other parts of the city, the Brooklyn condominium market was slower in the fall and winter months, but the mood has been rather upbeat from the start of the year, said Brendan Aguayo, senior vice president and a director at Halstead Property Development Marketing, the firm in charge of sales. Mr. Aguayo said he has seen a large increase in traffic, demand and deal velocity as interest rates have stabilized."
1693,"“Brooklyn condominium buyers are very sophisticated,” Mr. Aguayo said, noting their desire for “everything,” including high-end interior finishes, proximity to transportation and a vibrant neighborhood."
1694,"Being within easy walking distance to Park Slope, Fort Greene, Gowanus and Downtown Brooklyn will likely appeal to many buyers, Mr. Aguayo said."
1695,"“I think this building is on the forefront of the shift happening on Fourth Avenue and the renaissance of this corridor,” he said, referring to an anticipated rezoning of nearby Gowanus."
1696,"“Wabi-sabi embraces the imperfect and accepts that change happens,” Ms. Okada said when describing the building’s Japanese design inspiration. It’s a notion that works extremely well for a calm, welcoming home, but is undoubtedly hard for some neighbors to swallow as their immediate surrounding gets denser."
1697,"For those nostalgic for the Episcopal church that once stood here, one relic remains. A well-preserved mosaic tile that signaled the prominence of the church, which closed in 2010, still exists in the northwest subway exit on the corner of Pacific and Fourth Avenue."
1698,"For weekly email updates on residential real estate news, sign up here. Follow us on Twitter: @nytrealestate."
1699,[What you need to know to start the day: Get New York Today in your inbox.]
1700,"The man accused of mailing pipe bombs to critics of President Trump is expected to plead guilty next week in federal court in Manhattan, the court’s docket shows."
1701,"The defendant, Cesar A. Sayoc Jr., a fervent Trump supporter, sent homemade bombs created with PVC pipe and glass shards to prominent Democrats, including Hillary Clinton and former President Barack Obama, as well as to CNN and the actor Robert DeNiro, the authorities said."
1702,"The court’s docket entry states only that there is a plea scheduled for Thursday, but it does not indicate what charges Mr. Sayoc will plead guilty to. He was indicted in November on 30 federal charges, including using a weapon of mass destruction and interstate transportation of an explosive."
1703,"Ten of the counts carry a maximum sentence of life in prison, and under federal law, if he were convicted of a certain combination of those counts, the judge would be required to give him a life sentence. A possible plea deal might center on whether Mr. Sayoc could plead guilty to counts that leave the judge the discretion to sentence him to less time."
1704,Mr. Sayoc’s federal public defenders and the United States attorney’s office for the Southern District of New York declined to comment on his expected plea on Friday.
1705,"Mr. Sayoc, 56, was arrested on Oct. 26 outside an auto-parts store near Fort Lauderdale, Fla., where he appeared to be living in a white van covered with images and slogans condemning liberals that are often found on fringe, right-wing social media accounts. One was an image of Mrs. Clinton under cross hairs."
1706,"His social media feeds were an electronic version of his van. On Twitter and Facebook, he railed against Mr. Obama and Oprah Winfrey with misspelled racial epithets, and threatened former Vice President Joseph R. Biden Jr. He also praised Mr. Trump and conservative causes."
1707,"The arrest came after a fast-moving investigation and manhunt, as investigators tried to discover the source of 16 pipe bombs sent through the mail. The authorities said they were able to pull Mr. Sayoc’s fingerprints from two bomb packages and found his DNA on components of 10 of the improvised bombs."
1708,"The indictment against Mr. Sayoc only charges him in connection with five devices that were sent to victims in Westchester County and Manhattan, which are both part of the Southern District of New York."
1709,"In addition to Mrs. Clinton and Mr. DeNiro, those packages were sent to John O. Brennan, a former C.I.A. director; James R. Clapper Jr., a former director of national intelligence; and George Soros, a billionaire Democratic donor."
1710,Federal prosecutors have called Mr. Sayoc’s actions “a domestic terrorist attack.”
1711,"Mr. Sayoc’s trial had been scheduled for July. Last fall, one of his lawyers asked the judge, Jed S. Rakoff of Federal District Court, for additional time to investigate the case to determine whether, among other things, there was the possibility of a plea agreement."
1712,It is possible that Mr. Sayoc’s plea could fall through. A defendant preparing to plead can change his mind up to the last minute and opt to go to trial.
1713,"Before his arrest, Mr. Sayoc held himself out as an entrepreneur and bodybuilder who promoted exotic-dance shows in southern Florida. But he was also an angry, bankrupt loner who often lived out of his van, held far-right political views and was prone to racist and sexist tirades, according to court documents and people who knew him."
1714,"A guilty plea by Mr. Sayoc would resolve one of the major terrorism prosecutions pending in Manhattan. In another case, Judge Vernon S. Broderick on Tuesday granted a defense request for a six-month delay in the trial of Sayfullo Saipov, scheduling it for April 13, 2020."
1715,"Mr. Saipov was charged with using a pickup truck to kill eight people on a Manhattan bike path in 2017. He has pleaded not guilty, and if he is convicted, he could face the death penalty."
1716,I AM GOD By Giacomo Sartori Translated by Frederika Randall
1717,"Comic depictions of God are not, by nature, awe-inspiring, though some have been very fun. Hollywood has given us silly Gods, like George Burns in “Oh, God!” complaining about avocados — “I made the pit too big” — or Morgan Freeman in “Bruce Almighty” singing the jingle to “The Clapper.” Literature has gone deeper and darker, with Stanley Elkin’s Borscht-belt God in “The Living End” kvetching “I never found my audience,” before wiping out the world. Somewhere in the middle of this silly-to-grim spectrum sits the narrator of the Italian writer Giacomo Sartori’s new novel, “I Am God,” who begins by announcing that, for the first time ever, He has started to think."
1718,"“Up to now I’ve never thought, and I’ve never felt the need,” He gripes, annoyed to be participating in such mundane activity. He is even keeping a diary — these pages before us — in which He rants with the gusto of someone who has kept His opinions to Himself for a very long time and finally has a chance to unload them. Much of the novel that follows is composed of His thoughts on everything from materialism and television to genetics and global warming. It’s precisely the sort of thing we might hope for from God in a novel — that He would tell us what He really thinks! — but it does set a high bar for the novelist."
1719,"Sartori’s God is male, jokey and, in Frederika Randall’s translation, fairly hokey, with a colloquial diction out of the 1950s and a propensity to wink and nudge. He calls human reason “cerebral yackety-yack,” writes off human conversation as “balderdash” and blames the yackety-yack and the balderdash for “the whole shebang of infamy and atrocities.” He points out His own puns (“I’d be in heaven once again, as they say”) and overexplains Himself in footnotes (“I want to be sure this point is crystal clear”). He mocks the Catholic Church, but shares many of the church’s more conservative views on subjects like gender (“Frailty, thy name is woman!”) and sexuality (“Progress my backside: By now pornography and homosexuality flourish unchallenged!”). He’s half heteronormative deity, half embarrassing uncle."
1720,"He is also frustrated. For reasons He can’t understand, He has fallen in love with a human woman, a “post-punk” atheist lab assistant named Daphne. (Greek mythological references are peppered throughout the book.) We quickly learn that His infatuation with this “lofty biker” and “lanky unbeliever” (she drives a motorcycle and steals and burns crucifixes as a hobby) is what has started Him thinking in the first place, and that many of His grumbly opinions about humanity are at least partly pretenses for avoiding His desirous thoughts about her. The novel’s drama lies in Daphne’s tale, which God gradually tells: the story of her own messy existence, and the mess she is making of His. Unfortunately, Daphne’s story proves a little scattered, in part because she is kept at such a remove from the reader that she never emerges as a complex, coherent character, only as an object of God’s fascination."
1721,"Humor is famously tough to translate, and perhaps “I Am God” is a more successful book in Italian than in this English version. The premise is certainly fun. The problem is that God, here, isn’t provocative or charismatic enough to pull off a one-man show. If God in a novel is going to offer insights, they should be more compelling than “When things are gained with difficulty, humans appreciate them more.” If God in a novel cracks a joke, it can be silly or grim or anywhere in between, but it has to be funny."
1722,"COPENHAGEN — Describing his work as an undercover agent among a group of heavily armed Qaeda terrorists, Morten Storm said his job as a jihadist-turned-informant was dangerous and grueling."
1723,"Spy agencies never acknowledged his secret service. But now a Danish state agency, in a breakthrough ruling for Mr. Storm, has awarded him about $27,000 in damages for loss of work ability because of post-traumatic stress disorder, which he said in his claim was a result of his undercover role for the Danish and other intelligence agencies."
1724,"Labour Market Insurance, a state body, concluded that he had experienced “exceptionally dangerous events” during his tenure, the newspaper Jyllands-Posten reported on Monday. A future review will decide to what extent he may still be able to work, and could award additional compensation."
1725,"The payout is, in effect, the first formal recognition by the government of his undercover work; it has never been acknowledged by the Danish Security and Intelligence Service, PET, or by other Western intelligence agencies, which generally refuse to comment on secret sources."
1726,"Hans Jorgen Bonnichsen, a former chief of operations of the Danish intelligence service, said he was stunned when he heard of the decision to compensate Mr. Storm. Agencies that conduct their work in secret are put in a tough spot when former operatives talk publicly about their work, Mr. Bonnichsen said, but the intelligence service usually maintained its silence “until hell freezes over” to protect its current employees."
1727,"Mr. Storm’s lawyer said the compensation case was “a little peculiar,” though he said the size of the initial award was fairly standard. Mr. Storm had no pay slip or contract to show for his work, and PET refused to submit any corroboration."
1728,"“In regular work-damage cases both the injured and the employer offer information, but PET chose to be completely silent,” said the lawyer, Brian Bruun Hansen."
1729,"In an email message, a PET press officer said the agency “generally does not confirm or deny whether a person is working or has worked as a source.”"
1730,"Instead of documents proving his relationship with state intelligence agents, Mr. Storm submitted voice recordings and proof of Western Union money transfers that included the names of PET operatives. His past claims about his undercover work have been taken seriously by the international news media and by Atlantic Monthly Press, which published his 2014 memoir, “Agent Storm: My Life Inside Al Qaeda and the C.I.A.” A New York Times review called his account “highly credible.”"
1731,"Before he joined with militant Islamists, Mr. Storm, now 43, was an armed robber and, at 21, a prospective member of a criminal biker gang. In 1997, in his early 20s, he converted to Islam and moved first to Britain, and then to Yemen to learn Arabic. There, he befriended senior members of Al Qaeda in the Arabian Peninsula."
1732,"In 2006, according to his account, he lost faith in jihadism and turned on his terrorist comrades to become an informer for the Danish intelligence service, as well as for agencies in Britain and the United States."
1733,"Mr. Storm claims that information he provided helped lead to the drone killing of the American cleric and Qaeda recruiter Anwar al-Awlaki in Yemen in 2011 and also to the arrest that year of Ahmed Abdulkadir Warsame, a Somali aiding Al Shabab, a terrorist group in Somalia, and Al Qaeda in Yemen. His claims have never been publicly confirmed by the C.I.A."
1734,"In 2012, Mr. Storm broke with PET and started speaking to the news media."
1735,"He said he had worked directly with American and Danish agents and received monthly payments, but never rewards or help to restart his life — a source of great resentment to him."
1736,"Mr. Storm is apparently now hiding in a village in Denmark, saying he is fearful of his former comrades in the jihadist network who have threatened him online. In 2018, four people were convicted of threatening him on a Danish beach during a trip with his three children."
1737,"It was the strains of a dangerous double life, Mr. Storm said, that led to his PTSD. Today, he says, simple grocery shopping in the Danish countryside causes him fear."
1738,"“At night, I scream and kick,” he said in a telephone interview. “Just talking about it now makes me uneasy.”"
1739,"“Schitt’s Creek” returns for its fifth season with a special two-episode premiere, and all 10 episodes of YouTube’s original series “Wayne” are available to stream."
1740,"SCHITT’S CREEK 10 p.m. on Pop. When we last saw the Roses, they seemed to be actually liking Schitt’s Creek, the small town that the formerly wealthy family landed in after being defrauded by their business manager. They were still living in adjoining rooms at the Rosebud Motel, which the patriarch, Johnny, now co-owns with Stevie, and visiting Twyla at the Café Tropical, but over all, things were looking up. David and Alexis found love, and Moira even seems to have gotten her acting career somewhat back on track. On Wednesday, the comedy, created by the father-and-son team Eugene and Dan Levy, returns for its fifth season with a special two-episode premiere, reuniting fans with an uncharacteristically happy Rose clan."
1741,"EQUUS: STORY OF THE HORSE 8 p.m. on PBS (check local listings). Dogs might be considered man’s best friend, but horses and humans have a long and storied history. The anthropologist Niobe Thompson takes a deep dive into the species’ origins, emotional intelligence and connection with humans in this special two-part “Nature” series on PBS, which was filmed over 18 months across three continents."
1742,"WAYNE on YouTube Premium. Described by YouTube as an “action comedy and a punk-rock teen romance,” this original series follows 16-year-old Wayne (Mark McKenna) as he travels from Boston to Florida on a dirt bike to retrieve a stolen 1978 Trans Am his ailing father wanted to leave him after his death. But before he sets off, he grabs a pair of nunchucks and his new crush, Del (Ciara Bravo), whose meathead brothers eventually come looking for them."
1743,"SEX EDUCATION on Netflix. If you’re in the mood for more teenage angst, check out this new comedy starring Gillian Anderson and Asa Butterfield as a very open sex therapist and her teenage son, Otis, who discovers he has a surprising talent for helping his peers navigate the awkward obstacles that come with dating and having sex for the first time. With help from his best friend, Eric (Ncuti Gatwa), who’s gay, and his crush, Maeve (Emma Mackey), Otis turns his skill into a side hustle, charging sexually frustrated “clients” for his guidance, despite having his own set of intimate issues. In his review for The New York Times, James Poniewozik named the show a Critic’s Pick, and called it “a little bit ‘Masters of Sex,’ a little bit ‘Doogie Howser, XXX.’ But it blooms, over eight episodes, into a smart, sensitive look at teens finding their place and figuring out the owner’s manuals for their bodies.”"
1744,"AMERICAN GANGSTER (2007) stream on Netflix; rent on Amazon Prime, Vudu, YouTube, iTunes and Google Play. This Ridley Scott-directed cat-and-mouse crime drama follows the story of Frank Lucas (Denzel Washington), a heroin smuggler who ran the Harlem crime scene in the late 1960s and early ’70s, and the New Jersey detective, Richie Roberts (Russell Crowe), who tries to take him down."
1745,"The government shutdown is over, at least for now, but it was a busy week of Ping-Ponging politics. Here is some of our best journalism you may have missed."
1746,"Rustic shelters called bothies — more than 100 of which are scattered throughout England, Wales and Scotland — are an indispensable, if little-known, element of British hill culture. Our reporter visited 20 of them over two weeks, while hiking some 200 miles. Travel"
1747,____
1748,"Hans-Jürgen Topf has long been the world’s top specialist for tour laundry, washing clothes for Madonna, U2 and Beyoncé, among others. He used to find drugs in the clothes all the time, he said, adding, “These days, I’m more likely to find an herbal tea bag.” Culture"
1749,____
1750,"Increasing ship traffic, sonar and seismic air gun blasts now planned for offshore drilling may be disrupting migration, reproduction and even the chatter of the seas’ creatures. So great is the growing din in the world’s oceans that experts fear it is fundamentally disrupting the marine ecosystem. Science"
1751,____
1752,"Jennifer Glover was assaulted by her fellow guards at a nuclear site in Nevada, she said. And instead of responding to her complaints, the government contractor she worked for eventually fired her. The accusations underscored an entrenched culture of discrimination and retaliation that guards said flourished under two contractors at a highly classified Energy Department site in Nevada. Politics"
1753,____
1754,"A simple box of papers delivered to a couple in the early years of the swimming, biking and running event in Hawaii set off a legal skirmish over what became a lucrative event. Sports"
1755,____
1756,"Kenneth C. Griffin, one of the richest people in the world, paid a record $238 million for a penthouse, heightening the debate about income inequality in New York City. New York"
1757,____
1758,"She was a pioneering designer and entrepreneur who created the modern look and feel of America’s postwar corporate office with sleek furniture, artistic textiles and an uncluttered, free-flowing workplace environment. The mid-20th-century furnishings she fashioned were profoundly influential, and they still resonate. Obituaries"
1759,____
1760,"A whole one. Yes, with the bones. Our columnist Alison Roman talks you through it. “I promise that cooking and eating a whole fish in your home is not scary or complicated (and the fish is not looking at you),” she writes. Food"
1761,____
1762,"Accessories and data may not take up much physical space, but they contribute to frustration and anxiety. Here are ways to keep e-junk at bay, Marie Kondo-style. Technology"
1763,____
1764,"Three decades before his turn as a limo-driver father in “A Star Is Born,” he was the most notorious comedian in America. A lot has changed in 30 years. Has he? Styles"
1765,____
1766,"Think your family is embarrassing to travel with? An English family touring New Zealand was so unruly that social media posts documenting their bad behavior were picked up by national news outlets, which sent out alerts about the family’s location. Foreign"
1767,Hong Kong
1768,What it does: Makes a system that lets businesses send and collect money overseas
1769,San Francisco
1770,An online pharmacy
1771,San Francisco
1772,Makes analytics tools that help companies run digital businesses
1773,Beijing
1774, Makes talent management and measurement tools
1775,[The next wave of unicorns will look quite different from the prior generation.]
1776,San Francisco
1777,Makes software for life science researchers and companies
1778,New York
1779,Provides cybersecurity for cloud software companies
1780,San Francisco
1781,Makes mortgage and consumer loan application software for lenders
1782,New York
1783,Makes mobile marketing software
1784,"Leawood, Kan."
1785,A financial services platform that provides companies access to working capital
1786,"Jaipur, India"
1787,"Offers online sales, financing and insurance for autos and education services"
1788,"São Paulo, Brazil"
1789,A Brazilian start-up that uses technology to make trucking companies more efficient
1790,San Francisco
1791,"Provides equity management services for investors, founders and employees"
1792,San Francisco
1793,Provides background checks of workers
1794,London
1795,"A map, transit and navigation app for cities"
1796,"BANGALORE, India"
1797,Makes software for filing taxes and managing investments
1798,Berlin
1799,Makes software for digital content
1800,"Bangalore, India"
1801,A news and entertainment app
1802,"Sunnyvale, Calif."
1803,A cloud storage provider
1804,"Palo Alto, Calif."
1805,Makes mapping technology for autonomous vehicles
1806,"Sydney, Australia"
1807,Makes software for companies to manage staff schedules and timesheets
1808,San Francisco
1809,Makes software for managing data
1810,"Palo Alto, Calif."
1811,A short-term loan provider
1812,San Francisco
1813,Makes self-driving semi trucks
1814,San Francisco
1815,Provides large organizations with security for internet-connected devices
1816,San Francisco
1817,A wholesale marketplace for boutiques and small vendors
1818,"San Carlos, Calif."
1819,"An online platform for farmers to share and analyze data, buy supplies and sell crops"
1820,Boston
1821,Makes payments software for global transactions
1822,San Francisco
1823,Makes email collaboration software
1824,New York
1825,Makes skin-care and beauty products
1826,"Mexico City And São Paulo, Brazil"
1827,Dockless bikes and scooter services
1828,San Francisco
1829,Finds and fixes software vulnerabilities
1830,"Stockholm, Sweden"
1831,Provides services for patients to consult doctors through mobile devices
1832,Washington and San Francisco
1833,Provides mapping technology
1834,"Oakland, Calif."
1835,"Provides payments infrastructure for issuing physical, virtual or tokenized payment cards"
1836,Beijing
1837,Making oncology systems
1838,"Guangzhou, China"
1839,Building online communication between doctors and patients
1840,"Cambridge, Mass."
1841,Making cloud-based design tools for manufacturing
1842,Seattle
1843,Provides a sales engagement platform
1844,"Bangalore, India"
1845,Connecting patients to health care providers using tech
1846,"São Paulo, Brazil"
1847,A residential real estate rental platform
1848,"Bangalore, India"
1849,Provides payments technology to online merchants
1850,"Austin, Tex."
1851,An online platform for contract workers in the energy industry to find work
1852,Atlanta
1853,Provides technology for companies to increase sales
1854,San Francisco
1855,Provides a platform for gathering and managing data
1856,New York
1857,Makes software for analyzing and visualizing data
1858,San Francisco
1859,Provides apartment-like hotels in cities
1860,San Francisco
1861,Provides artificial intelligence tools for physical stores
1862,San Francisco
1863,An online lending platform
1864,Shanghai
1865,A sharing platform that lets people swap used items
1866,New York
1867,Online wedding registries and wedding planning tools
1868, [Want to get New York Today by email? Here's the sign-up.]
1869,It’s Thursday. A dog on the tracks on the Williamsburg Bridge delayed subways for over an hour last night.
1870,Alternate-side parking: in effect till Jan. 21.
1871,Maybe we should call it the Soggy Apple. New York City just experienced its fourth-wettest year on record.
1872,"In 2018, 65.55 inches of precipitation fell in Central Park, according to the National Weather Service. That’s more than 15 inches, or 31 percent, above normal."
