,text
3689,27. Phoenix Suns (11-33)
3690,"Deandre Ayton’s Rookie of the Year campaign would appear to be the only pleasant diversion for one of the league’s longest-suffering fan bases amid Phoenix’s ninth straight non-playoff season, Booker’s various health woes and the owner Robert Sarver’s struggles to secure public financing for the renovation of the Suns’ downtown arena. Yet I cannot say I love Ayton’s chances after witnessing up close how badly he was outplayed by the R.O.Y. favorite Doncic last week."
3691,28. New York Knicks (10-32)
3692,Will the Knicks really hold Kristaps Porzingis out for the entire season? Will the Knicks trade Enes Kanter? Will the Knicks get lucky in the June draft? Those three questions have dominated Coach David Fizdale’s first season in New York while this franchise waits for its opportunity in July to see if it can really make the long-awaited splash in free agency that many league observers legitimately expect after two mostly hapless decades.
3693,29. Chicago Bulls (10-33)
3694,"Jim Boylen is still running some long practices, but things have mellowed (at least somewhat) between the Bulls and their feisty new coach after the initial wave of wind sprints, push-ups and disagreements. While Boylen works to secure a return next season, it is all about development for the rest of this season for the few keepers on the roster — most notably Lauri Markkanen, Zach LaVine and Wendell Carter Jr. — and finding new homes for Jabari Parker and Robin Lopez."
3695,30. Cleveland Cavaliers (8-35)
3696,"In the four years between James’s two stints with his home-state franchise, Cleveland somehow won the N.B.A. draft lottery three times: 2011 (Kyrie Irving), 2013 (Anthony Bennett) and 2014 (Andrew Wiggins). Dreams of getting lucky again and earning the right to select Zion Williamson may be the only source of comfort for Cavaliers fans to get through what surely must feel like the longest of winters watching such hopeless basketball."
3697,"New York has gone to the dogs, but the rabbits and rhinos aren’t far behind in their assault."
3698,"With little fanfare, Gillie and Marc Schattner, married Australian artists, have marshaled their brash bronze menagerie up and down Avenue of the Americas from Greenwich Village to Rockefeller Center, along Astor Place and over to Downtown Brooklyn. Their anthropomorphic statues — genteel Weimaraners, ladylike hares and gymnastic wildlife — are leaving behind indelible pawprints in the duo’s covert conquest of New York sidewalks. And in the process, the Schattners have become the most prolific creators of public art in the city’s history, to the dismay of leading art historians."
3699,"“Nothing we’ve done has ever really been planned,” Mr. Schattner, 57, said during a December Skype call from their studio in Sydney. Improvisation is a running theme for the couple, who first met on a shoot in Hong Kong (Gillie was the model and Marc the creative director) before eloping to the foothills of Mount Everest for a Hindu marriage just seven days later, jilting their respective fiancés."
3700,[Tell us how you feel about public art in your city]
3701,"Still, it’s a modest explanation for a pair who have received eight art commissions on the streets since 2016, half of them on public land. It’s an unprecedented pace for a city whose cultural programs come wrapped in streams of bureaucratic red tape. (It took Christo and Jeanne-Claude, by comparison, 30 years of efforts to win approval for “The Gates” in Central Park.) And in August, Gillie and Marc, as they are known, plan to unveil their most ambitious project yet, at Rockefeller Plaza: 10 “Statues for Equality” will depict powerful women, including Beyoncé and Angelina Jolie. The Schattners said that their project intends to highlight the gender gap in the city’s public statues, of which only 3 percent are of women."
3702,"Creating public art as a duo came years after the artists married in 1990. After living in Singapore and New York, the couple settled in Sydney, where they became weekend painters. Mr. Schattner was working in advertising, with long hair and a Porsche. Mrs. Schattner ran her own graphic design agency for 15 years. Their big break came in 2006 when they were finalists for Australia’s prestigious Archibald Prize for their portrait of former Australian Olympic swimmer John Konrads and his dog."
3703,"The Schattners are now full-time artists with a thriving studio enterprise employing 10 in the heart of Sydney’s Alexandria neighborhood, with revenues of $5 million, they said. Their daughter, Jessie, 26, a photographer, works alongside them; their son, Ben, 23, is a composer and musician. And although the Schattners still paint, they are engrossed in their bronze statuary business. Their most popular subjects are “Dogman” and “Rabbitgirl,” autobiographical ciphers that represent the couple’s personalities."
3704,"“I’m the Dogman and she’s the Rabbitgirl, and we’re riding the Vespa together,” Mr. Schattner told The Sydney Morning Herald. “I’m the person who will push to take more risks than Gillie. I’m the one who is always trying to make Dogman’s penis as big as possible.”"
3705,"Such candor has not endeared everyone to the Schattners’ art, even when it’s motivated by feel-good causes like gender equality and, in the case of the white rhinos, wildlife conservation. Gillie grew up in Africa, “watching an elephant being killed before my eyes,” she said by email. “I vowed to do everything in my power to never let that happen again.” Marc spent time in Tanzania in his early 20s studying chimps. “If we weren’t artists we would be running a conservation reserve in Africa.”"
3706,Who says they can’t do both?
3707,"Citing Andy Warhol and Damien Hirst, the two define themselves as “popular artists.” “We’ve made terrible mistakes and have gone wrong in the past,” said Mrs. Schattner, 53, explaining the fresh-faced pair’s path to success. “We’ve lost money and learned from that experience, but we’ve also learned by trying things out, failing, and then trying something different.”"
3708,"“We want to make work that makes people smile,” said Mr. Schattner."
3709,"Critics are frowning, however. One of Australia’s most prominent art critics, John McDonald, called the couple’s sculptures “impossibly tedious” and “gimmicky.” New York magazine’s senior art critic, Jerry Saltz, lobbed “bathos-infused folly” at “The Last Three,” the Schattners’ depiction of endangered rhinos, arranged as a topsy-turvy column of Cirque du Soleil acrobats in Astor Place. The Schattners responded to his takedown with an open letter on their website defending kitschy art."
3710,"What has gone almost unnoticed is how the Australian couple conquered New York City by eschewing the traditional gatekeepers of public art, like the nonprofit Creative Time and Public Art Fund, in favor of some unlikely allies. Five of their commissions have come from Business Improvement Districts, or BIDs — public-private partnerships that oversee quality of life improvements and are funded primarily by assessments on property owners. From humbler beginnings as stewards of street sanitation, BIDs are evolving into cultural programmers, thanks, in part, to the pedestrianization of many New York streets in the late 2000s. While commissions by BIDs require city permits, critics point out that these new art presenters offer too few avenues for community feedback."
3711,"“This explosion of art, to my mind, is a lot of garbage,” said Michele H. Bogart, a professor of art history at Stony Brook University in New York, and the author of “Public Sculpture and the Civic Ideal in New York City, 1890-1930.” She considers the Schattners’ work “vapid” and “insignificant.”"
3712,"There are 75 BIDs across the five boroughs. The Times Square Alliance was the first BID to commission temporary public art exhibitions, but recently smaller BIDs have begun to recognize the correlation between public art and valuable foot traffic, according to Tim Tompkins, president of the alliance. “This is something happening on a huge scale, with the trimming of institutional and philanthropic funding for the arts nationwide,” he said."
3713,"Mr. Schattner, whose persuasive charm and brimming smile recall the gifted salesmanship of Jeff Koons, explained, “With public art, you find a location and go for it.” In 2016, the Australian couple approached the Dumbo, Brooklyn BID for their first project, “Paparazzi Dogs” — a pack of bronze camera-toting Dogmen exemplifying the artists’ spectacle-driven signature aesthetic. The sculpture had previously toured Melbourne, Sydney, Shanghai and Singapore. Success in Dumbo gave the Schattners experience they could leverage when courting other BIDs for commissions."
3714,"But it wasn’t their art alone that beguiled William Kelley, the Village Alliance’s executive director, when the two offered “Paparazzi Dogs” to Greenwich Village that fall. The Schattners volunteered to self-fund the project, as they have with every public art commission they’ve done in New York. Mr. Kelley said he jumped at the chance. Less than two years later, the BID would also exhibit “The Last Three” (2017), billed on the Schattners’ website as “the tallest rhino sculpture in the world.” (The 17-foot-high stack currently resides at MetroTech Commons, in Downtown Brooklyn.)"
3715,"It’s an open secret that very few public art organizations can afford what they commission. Costs are prohibitive because city officials demand work be weatherproof, graffiti-proof, damage-proof and accident-proof. Multiple permits are usually needed, and artworks must be approved by a city engineer. “The Last Three” cost $200,000, the Schattners said, which included fabrication, shipment, installation and de-installation. Even for a large BID like the Village Alliance, shouldering the costs of the single sculpture would eat 14 percent of its $1.4 million budget, which must also cover year-round expenses for street cleaning, public safety and business development for one of downtown’s busiest areas."
3716,"But art experts said the monetization of public art risks sequestering city space for only the wealthiest artists who can afford to bankroll their work — and saves taxpayer dollars at the expense of the field’s diversity. “Why is it that one pair of sculptors in a city of thousands of thoughtful artists get chosen over and over again, if not that they have accumulated a reputation that is not necessarily based on the artistic merit of their work?” Dr. Bogart said. She added, “The problem with the BIDs is that they go with what’s familiar or think is popular.”"
3717,"The boards of the BIDs that commissioned the Schattners are filled with real estate developers and business people. “It’s like asking someone who isn’t a brain surgeon to operate on a brain tumor,” said Anne Pasternak, who led Creative Time, the New York-based nonprofit, for almost 25 years before becoming director of the Brooklyn Museum. “Professional advising is critical.”"
3718,"Harriet F. Senie, a historian at the City College of New York specializing in public art, said the Schattners “would not be considered serious artists with a capital ‘A’ and yet they have eight commissions? That’s a severe imbalance.”"
3719,"Yet they could have had more. According to Mr. Tompkins, the Times Square Alliance declined multiple offers for sculptures from the Schattners. “My staff tells me they were very persistent,” he said."
3720,"Funding issues plague artists working within both the municipal and nonprofit worlds. Jennifer Lantzas, the deputy director of public art for the Department of Parks & Recreation, who worked on nearly 60 exhibitions in the last year, said that artists must often privately raise money or ask their galleries to cover part of the costs."
3721,"“When we do ask for funding from the city, they can point to a very long and healthy career of not providing funds and still getting a great program,” she added."
3722,"“Let’s just say that the budget is never enough,” said Arlene Shechet, a leading ceramics artist whose first public art exhibition, “Full Steam Ahead” is currently on view with the Madison Square Park Conservancy, a nonprofit whose commissions receives permits from the parks department."
3723,"Unwilling to go into debt herself, Ms. Shechet got creative; she entered a partnership with Kohler, which makes plumbing products, and worked for seven months at the company. She estimated that collaboration saved her $500,000 in labor and materials — all for a temporary project. (She would not reveal the exhibition’s final cost.)"
3724,"“Certainly, artists who have resources have a greater chance” making public art, Ms. Pasternak acknowledged, although she pointed out that artists without funding “make guerrilla actions all the time.” (Banksy is the best known example of this approach.)"
3725,"In 2016, the nonprofit Americans for the Arts convened its council of Public Art Network members from across the country to propose a list of 29 best practices for commissioning public art. One rule states that “any organization or entity commissioning artwork should pay artists for design proposals,” a stipulation that none of the four BIDs working with the Schattners followed."
3726,"By appealing to a BID’s bottom line, the Schattners may be setting a precedent for how BIDs work in the future, art experts say. After working with the couple, the Village Alliance created a public art program that requires artists to pay for their work’s “fabrication, installation, de-installation, and site restoration,” according to a policy memo sent to The New York Times."
3727,"Years of experience prompted the Australians to create their art loan program to woo interested organizations around the world. The artists’ website details their sculptures’ market value. They cite “Early Morning Coffee,” a 10-foot-tall sculpture of Dogman and Rabbitgirl at a Melbourne pier, as a case study of their success: one million impressions on social media, an increase in treasured foot traffic, 10,000 Instagram and Facebook posts."
3728,"RXR Realty, a private developer based in New York, is a happy customer. Michael Aisner, a vice president, says that the pair have been so “absolutely wonderful to work with” that the firm has greenlit five of their art projects over the last year, from the Financial District to Park Avenue. Come August, “Statues for Equality” will appear on its property at 1285 Avenue of the Americas, in full view of Radio City Music Hall. Mr. Aisner plans to wrap the Schattners’ female sculptures around the building’s colonnade like a gang of celebrity caryatids: a Meryl Streep here, a Michelle Obama there."
3729,"“I find art kind of off-putting and stodgy, but theirs is really friendly and engaging,” Mr. Aisner said. “You can sit down and have a coffee with their sculptures. You can’t do that with the Mona Lisa.”"
3730,"The couple says they invest returns from their studio operation into their public art commissions, breaking even. Still, the Schattners find the money to travel the world for research trips and site visits, to Kenya, India, Shanghai and New York. Their expansive online catalog provides a cushion, offering nearly 1,000 items for sale. It includes 349 sculptures, 308 paintings, 196 prints, and jewelry and scarves recycling images from their public artworks. Prices range from $5.50 for an illustrated card to $520 for a tiger painting to a life-size version of their “Vespa Riders” bronze sculpture for $60,000."
3731,"The Schattners have been known to sell public art once it leaves the streets, though they say the majority of sculptures are donated to permanent spaces. “The Last Three” is slated for the San Antonio Zoo in Texas this year after its run at MetroTech."
3732,"Dr. Bogart, whose three-decade career in public art includes a stint on the city’s Public Design Commission, sees the Australians’ self-financed investment plan as an evolution of an approach begun in the ’60s by Christo and Jeanne-Claude. Responsible for monumental installations like London’s “Mastaba” (2018) floating in Hyde Park and Central Park’s critically acclaimed “The Gates” (2005), the artist-couple would spend decades fund-raising for a single project by selling smaller drawings and paintings."
3733,"The important difference between the pairs of artists, Dr. Bogart said, is the level of outreach involved. The Schattners consult with their BID partners while their predecessors consulted with entire communities. “Christo would come to everybody and do courtesy reviews with everyone,” she said."
3734,"Indeed, lack of public oversight may have fueled the Schattners’ first New York fiasco, last February. The artists approached the Chinatown Partnership BID to bring their 900-pound “Dogman With Apple” (2017) statue to a square dedicated to Chinese-American veterans. The public artwork was fast-tracked by Wellington Z. Chen, executive director of the BID. But residents complained that the humanlike dog holding a red apple was “offensive in light of the long history of degrading caricatures of Chinese as dogeaters in American popular culture.” The artists were hit with a cease-and-desist petition signed by nearly 1,200 people and the project was scuttled."
3735,"The Schattners said they were blindsided by the criticism, pointing out that the sculpture had been exhibited in Shanghai previously without complaint."
3736,"“Seventy-five BIDs have sponsored some 147 artworks,” said Mr. Chen. “Some are horrible. Some are ugly. But do you hear about them? No.”"
3737,"Amy Chin, a community organizer in the neighborhood for 30 years who helped draft the petition, sees the issue differently. “Being public, art has to be responsive to its surrounding community,” she said in an interview. Ms. Chin added, “The BID had no public process installed because they thought the sculpture would be a gift to the community.”"
3738,"But is this gift actually intended for residents, or for businesses? “Merchants are bleeding,” Mr. Chen said. “Even if it was a Donald Trump sculpture, I would put it out there if it would increase foot traffic.”"
3739,"The majority of public art projects, including BID street art, must be approved by the Department of Transportation, the Parks Department, or both. These municipal agencies have boards and advisory committees that review submissions for permits, but Wendy Feuer, assistant commissioner for urban design and art at the transportation department, acknowledges that the agency had no formal art program until 2007. “We were sort of inventing it as we go,” she explained. One mission “is quite frankly to put art on the streets of New York City,” Ms. Feuer added. “While quality is important, people will always debate what’s good or bad art.” "
3740,"Tom Finkelpearl, the city’s commissioner of cultural affairs, conceded that “self-funding is an issue,” generally speaking, in the field of public art. But he added, “I don’t think the art ecosystem is broken, I think it’s quite healthy.” He pointed to his department’s $10 million commitment over the next four years for permanent public monuments, including a new statue of Shirley Chisholm in Prospect Park. They will be reviewed by a public design commission that includes artists, art historians and museum trustees."
3741,"“I haven’t seen a groundswell of opposition to what’s going on with the BIDs,” Mr. Finkelpearl said. “If I began to sense that people are upset, then we would look into it.” Such actions might include consulting the city’s Department of Small Business Services or commissioning a report."
3742,"For artists simply trying to bring joy into the streets, the Schattners feel like the art world is disproportionately set against them. “We want to put a lot more heart into public spaces, more soul and humanity,” Mr. Schattner said. Why should people be so opposed?"
3743,"“Critics don’t speak for everybody and certainly not for the populace,” he added."
3744,"“Even if we get slammed, that wouldn’t touch me if I knew that the public enjoyed it,’ Mrs. Schattner said."
3745,"Besides, the two Aussies have much more ambitious plans for New York. Recently the couple flew to Uganda to study the country’s endangered mountain gorilla population for their largest conservation sculpture yet. One day, they hope to install a gargantuan King Kong on the city’s skyline. Maybe their mega-sized ape will tower over Central Park. Maybe he’ll splay across Fifth Avenue. Mrs. Schattner, with ambition in her voice, said the sculpture is still in its early stages."
3746,“But wouldn’t it be amazing for New York to save the gorillas?”
3747,MOSCOW — A man wearing a black V-neck sweater walked up to a moody painting of a mountain range on display at the renowned Tretyakov Gallery in Moscow.
3748,"He leaned forward as if to admire the artist’s brushwork. Then he reached up, lifted the painting off the wall, and sauntered out of the exhibition, swinging the painting from his right hand."
3749,"The work, titled “Ai Petri, Crimea” and painted by Arkhip Kuindzhi in 1908, had been insured for $182,000, according to a spokeswoman for the museum."
3750,"The painting, which was on loan from the Russian Museum in St. Petersburg, was not lost for long. On Monday, a day after it was taken, police recovered it undamaged in a construction site outside Moscow and arrested a 31-year-old man, according to the Russian news agency TASS."
3751,"But the brazen theft will still embarrass the Tretyakov, the museum with the most important collection of Russian art in Moscow, especially as it comes less than a year after another man attacked a revered Russian painting with a pole — piercing it in three places — after drinking vodka in the gallery’s cafe."
3752,"Zelfira Tregulova, director general of the Tretyakov, said the incident was a result of art exhibitions attracting a rougher clientele. “We’re losing the culture of visiting, of interacting with art,” she told a news conference on Monday."
3753,"The theft “is a result and consequence of today’s incredible accessibility of museums, of vast numbers of people visiting our exhibitions,” she said. “Universal accessibility increases risks.”"
3754,"Ms. Tregulova said that while some Western museums had added armed guards to exhibitions, Russia still tended to depend on grandmotherly types to keep an eye on visitors. The museum will add motion detectors and might consider inspecting departing visitors, she said."
3755,"The episode is the latest in a string of bold art thefts across Europe. Last weekend, thieves stole a door from the Bataclan concert hall in Paris that featured a mural attributed to the British street artist Banksy and thought to be a tribute to the victims of the 2015 terrorist attack at the venue."
3756,"In November, three men walked into the Dorotheum auction house in Vienna, cut a landscape painting by Renoir from its frame, and walked out. A 59-year-old Ukrainian man with a history of art theft was arrested in December over the crime, but the artwork has yet to be recovered, according to Harald Sörös, a spokesman for the Vienna police."
3757,"“It’s relatively rare to see someone go into a pretty significant gallery and just lift a painting off the wall,” James Ratcliffe, director of recoveries and general counsel at The Art Loss Register, which tracks and tries to solve art crime, said in a telephone interview of the Tretyakov theft. “There’s no doubt that security there is at a pretty low level to be able to do this without setting off an alarm, without any gallery staff stopping you, and to get out of the building too.”"
3758,"With his closely cropped haircut and black clothes, the thief appeared to many visitors to be a hip young member of the museum staff, Russian news reports said, although one visitor eventually raised the alarm. ."
3759,"“It’s amazing what you can achieve by acting confidently,” Mr. Ratcliffe said."
3760,Carlos Santana belted a walk-off solo homer with one out in the ninth inning as the Cleveland Indians beat the visiting Toronto Blue Jays 3-2 Friday.
3761,"After Jake Bauers flied out to begin the ninth inning, Santana deposited a 1-0 fastball from Joe Biagini (0-1) into the bleachers in left-center field. The blast was Santana's fifth career walk-off homer and Cleveland's first walk-off win of the season."
3762,"Kevin Plawecki launched a homer to lead off the third inning and Max Moroff had an RBI double in the fifth for the Indians. Freddy Galvis belted a two-run homer in the fifth inning for the Blue Jays, who mustered just three hits for the second straight night and have lost five of their past six games overall."
3763,Adam Cimber (1-0) picked up the win after pitching a scoreless top of the ninth.
3764,"Phillies 10, Twins 4"
3765,"Rhys Hoskins had three hits and drove in four runs, and Odubel Herrera also had three hits as host Philadelphia overcame a five-hit cycle by Minnesota's Jorge Polanco."
3766,"Polanco tripled in the first, singled in the third, lined a homer in the fifth and then doubled to left in the seventh for the 11th cycle in Twins' history and the first since Michael Cuddyer did it on May 22, 2009. Polanco also singled in the ninth to finish 5-for-5 for the second five-hit cycle in franchise history, joining Joe Cronin, who did it on Sept. 2, 1929, with the Washington Senators."
3767,"Maikel Franco doubled and drove in two runs, and Jean Segura had two hits, scored twice and also drove in a run for the Phillies, who also took advantage of nine walks and two hit batters by Minnesota pitchers."
3768,"Angels 3, Rangers 1"
3769,"Mike Trout's leadoff home run in the sixth inning snapped a tie, and two innings later he added another homer, lifting Los Angeles past Texas in Anaheim, Calif."
3770,"Trout's home runs, his third in the past two nights, marked the 15th multi-homer game of his career. The first came on a 2-0 fastball from Rangers starter Lance Lynn, who otherwise pitched a solid game. Lynn (0-1) gave up two runs on five hits in seven innings. He struck out five and walked one."
3771,Trout gave Angels closer Cody Allen a little extra cushion with his homer off Jesse Chavez in the eighth. Allen pitched a 1-2-3 ninth for his first save. Angels reliever Justin Anderson (1-0) earned the victory with 1 1/3 scoreless innings.
3772,"Brewers 13, Cubs 10"
3773,"Ryan Braun finished with four RBIs and was one of five Milwaukee batters to homer, and the Brewers held on for a win over visiting Chicago."
3774,"Hernan Perez, Yasmani Grandal, Orlando Arcia and Eric Thames also belted homers for the Brewers, who scored the first eight runs. Milwaukee increased its winning streak to six games."
3775,"Daniel Descalso, Willson Contreras and Jason Heyward homered for Chicago, which has dropped six in a row since winning its season opener. The Cubs have given up 55 runs during their skid -- an average of 9.2 runs per game."
3776,"Braves 4, Marlins 0"
3777,"Ronald Acuna Jr. hit his second homer of the season to start a four-run fourth-inning rally, and Atlanta defeated visiting Miami for its fourth consecutive win."
3778,"Acuna, the 2018 National League Rookie of the Year, now has eight home runs in 20 career games against the Marlins. The left fielder is hitting .337 (26-for-77) with 20 RBIs against Miami."
3779,"The winning pitcher was Kevin Gausman (1-0), who made his season debut after dealing with some shoulder inflammation in spring training. He worked efficiently, throwing only 88 pitches in seven shutout innings and retiring 13 straight Marlins at one point."
3780,"Diamondbacks 15, Red Sox 8"
3781,"Ketel Marte hit two home runs, including a grand slam, and Adam Jones, Ildemaro Vargas and Alex Avila also belted homers in Arizona's win over Boston at Phoenix."
3782,Arizona thrilled its fans with five home runs in its home opener after going 3-4 in its first seven games at the Los Angeles Dodgers and San Diego. The Red Sox are 2-7 in their 11-game West Coast road trip to start the season.
3783,"Marte's home run in the fourth inning off Boston starter Rick Porcello (0-2) started a four-run rally, and his first career grand slam, off Brian Johnson, was part of a seven-run outburst in the sixth for the Diamondbacks."
3784,"Dodgers 10, Rockies 6"
3785,"Cody Bellinger and Max Muncy each homered and drove in three runs, Russell Martin also homered, and hot-hitting Los Angeles beat Colorado in Denver."
3786,Corey Seager had two of the Dodgers' 13 hits to spoil Colorado's home opener. The three home runs give Los Angeles 21 through eight games this season. Kenta Maeda (2-0) held Colorado to one run on four hits over five innings.
3787,"Trevor Story homered twice, David Dahl also went deep and Charlie Blackmon had three hits for the Rockies, who have lost five of six since winning their first two games of the season."
3788,"Padres 5, Cardinals 3"
3789,"Fernando Tatis Jr. capped a three-run seventh inning with a two-run homer, leading San Diego to a victory at St. Louis in the Cardinals' home opener."
3790,"The homer by the 20-year-old rookie -- whose father, Fernando Tatis, played three seasons for the Cardinals -- followed a tiebreaking sacrifice fly by Franchy Cordero."
3791,Paul Goldschmidt hit his fifth homer in seven games as a Cardinal in the eighth. San Diego's Robert Stock (1-0) got credit for the win despite giving up one run in one inning. Kirby Yates picked up his fourth save after throwing a scoreless ninth.
3792,"White Sox 10, Mariners 8"
3793,"Yoan Moncada had two hits and four RBIs, including a go-ahead two-run single in the seventh inning, to lead Chicago past Seattle in the White Sox's home opener."
3794,"Chicago led 6-1 after two innings, but Seattle didn't yield its four-game winning streak without a fight. The Mariners scored the next seven runs to take an 8-6 lead, grabbing the advantage with a four-run sixth that included two-run home runs from Mitch Haniger and Ryon Healy."
3795,"Chicago's Welington Castillo drove in a run in the seventh when he was hit by a pitch before Moncada put the White Sox ahead 9-8 with a two-run single to center. Tim Anderson added a solo home run in the eighth to finish with three hits, three RBIs and four runs. Domingo Santana and Daniel Vogelbach also homered for Seattle."
3796,"Pirates 2, Reds 0"
3797,"Jung Ho Kang's seventh-inning RBI double broke up an intense pitchers' duel as Pittsburgh beat visiting Cincinnati, the Reds' sixth straight loss and third in a row by shutout."
3798,"Adam Frazier added an RBI double in the eighth for the Pirates in support of starting right-hander Joe Musgrove (1-0), who pitched seven three-hit innings with eight strikeouts and one walk."
3799,"The Pirates have won the first two games of the four-game series, both by 2-0 scores. The Reds have not scored since the eighth inning on Tuesday."
3800,"Rays 5, Giants 2"
3801,"Tampa Bay scored four runs before many at San Francisco's home opener had settled in, and Tyler Glasnow pitched six innings of three-hit, shutout ball in the Rays' victory."
3802,"Yandy Diaz and Kevin Kiermaier hit first-inning home runs for the Rays, who took a 4-0 lead and never looked back en route to their sixth win in eight games this season."
3803,Glasnow (2-0) walked one and struck out six.
3804,"Astros 3, A's 2"
3805,"Collin McHugh worked six strong innings, Carlos Correa clubbed his first home run, and Houston won its home opener, beating Oakland."
3806,"McHugh (1-1) limited the Athletics to one run on three hits and three walks with four strikeouts. He relied largely on a two-pitch mix, throwing 35 sliders and 33 four-seam fastballs among his 94 pitches."
3807,"After surrendering a game-tying RBI single to Ramon Laureano with two outs in the fourth inning, McHugh rebounded and retired the final seven batters he faced. Laureano recorded two of the hits against McHugh, including a leadoff double in the third, and he finished 4-for-4."
3808,--Field Level Media
3809,"LIVERPOOL, England — Friday morning, and Goodison Park is quiet. There are no fans milling around the streets outside, spilling out of the Winslow pub, eagerly rushing to their seats. There is no noise, no color, no riot of blue and white. There are only a handful of cars in the parking lot. It is spitting with rain."
3810,"A stadium is a home, but that is, in truth, only an occasional role. These are places that blossom only every other weekend, as Goodison will on Sunday when Liverpool arrives for the latest Merseyside Derby. For much of the rest of the time, though, a stadium is dormant, quiet: an empty, expectant shell."
3811,"The day-to-day life of a club — the parts of it that are dedicated to the business of soccer, and the parts of it dedicated to the soccer business — happens elsewhere. For Everton, the former is at Finch Farm, its training facility on the eastern fringes of Liverpool. The latter is in the Liver Buildings, on the city’s sparkling waterfront, where Everton relocated its offices last year, a new home for all those departments whose job it is to sell shirts and tickets and sponsorship deals. To most fans, a club is a team, hopefully to win games. To all owners, a club is a business, hopefully to make money."
3812,"A club is more than that, though; there is another side, one which does its work not on the field at Goodison Park or in the suite of offices in the city, but in the tight warren of terraced streets that surround the stadium, in schools across Liverpool, in some of the most underprivileged parts of Merseyside."
3813,"Across the street from Goodison Park, a group of children are playing on the Cruyff Court — a small, artificial soccer field surrounded by a metal cage, built in conjunction with the Johan Cruyff Foundation — behind Everton’s community hub. Inside, teenagers mill and mingle with teachers and coaches in Everton polo shirts."
3814,"Around the corner, in what was once a run-down working men’s club, a few dozen retirees are spending the morning cycling through their memories — of Everton, of the city — over tea and cake. Pat van den Hauwe, a tough-tackling defender who played for the team in the 1980s, is helping serve the coffee."
3815,"On Goodison Road, the club has bought three houses and converted them into drop-in centers, safe spaces for anyone who feels they need a place to go. Their doors are always open. There is always someone to talk to. There is always food in the fridge."
3816,"All clubs run outreach programs, of course, and employ staff members to work in the communities they call home. But few, if any, can match Everton’s for size and scope. The buildings that house Everton in the Community cost more than $10 million to develop; the program’s annual budget is around $4 million. It has 125 staff members and 145 volunteers. It works in more than 200 locations: schools, youth clubs, community centers."
3817,"There is barely a part of life in Liverpool — and particularly in the L4 postal code that is home to both Goodison Park and Anfield, Liverpool’s stadium, and among the most deprived areas in Britain — that the club does not touch."
3818,"It oversees more than 40 social programs, focused on issues as diffuse as mental health and serious organized crime; it reaches more than 20,000 people a year. Last year, Everton won a grant of 700,000 pounds, or about $925,000, to lead a government scheme on Merseyside to tackle gang culture. It has a presence in 150 schools. In September 2015, it became the first club to launch its own school."
3819,"Everton has, for more than a decade, styled itself as Liverpool’s People’s Club, a term popularized by David Moyes, its former manager, to distinguish it from its near neighbor. Banners bearing the phrase flutter from Goodison Park; scarves embossed with the slogan can be bought from stands around the stadium on match day."
3820,"“Our fans hold us up against that image,” Everton’s chief executive, Denise Barrett-Baxendale, said. “They expect us to live up to it. It is not a corporate social responsibility program. It is long-term, strategic work. It is a huge component of what Everton is.” So substantial, in fact, that before she was promoted to running Everton last year, Barrett-Baxendale ran not the commercial section of the club, or its merchandising arm, but its community department."
3821,"It is not just the scale of Everton’s work that marks it as different, though; it is the scope of it, too. Everton goes into areas other clubs — and other charities, even — might find “intimidating,” as Barrett-Baxendale put it. Sue Gregory, Everton in the Community’s director of youth engagement, recalls representatives of other teams marveling at the fact that Everton — in theory, just a soccer club — was prepared to work with convicted criminals, drug dealers, members of gangs. “You could see it as the club risking its brand,” she said."
3822,"Barrett-Baxendale does not. “We work on these issues because these issues exist on the streets of Merseyside,” she said. It is a view supported throughout the club. At the start of the season, Everton’s players signed a pledge that they would do their part to help with community work. A copy of it hangs on a wall in the Community’s hub. There have been times that players have had to be reminded to leave after sessions there: Tom Davies, the midfielder, once insisted he was happy to stay for as long as possible at one session because he was busy “coloring in unicorns.”"
3823,"Gregory, her staff and her volunteers know how much all of that matters. They hear all of the stories: the teenagers forced to work selling drugs for gangs to settle their parents’ debts, or chased through the streets for punishment beatings; the boys sent hundreds of miles from home as part of the “county lines” phenomenon, in which city gangs seek to control the drug market in smaller towns; the children who stock up on food at the sessions because there is not enough to eat at home."
3824,"Everton does not have a choice, in other words, but to confront those problems. Shying away from them would make all the work it does nothing but tokenism. “This is our community,” Gregory said, adding: “These are the issues our community faces. There is a culture of ‘let’s try.’”"
3825,"Wherever it can, it makes the most of the power of its crest: The white-on-blue depiction of Prince Rupert’s Tower, instantly recognizable, is part of the city’s civic scenery. It transcends tribal loyalty — many Liverpool fans are part of the Everton programs — and represents, instead, permanence."
3826,"“People trust the badge,” said Richard Kenyon, Everton in the Community’s chief executive. “They respond to it in a really powerful way. They’re drawn to it.”"
3827,"Those who would normally eschew authority figures, those who would not respond to local government or a school principal, respond to that crest. Everton, they know, is not going anywhere."
3828,"“We are a consistent presence,” Gregory said. “Kids might have a really good connection with a teacher in one year, but then they move on, and the kids lose that. We are always there, so that bond is not lost.”"
