,text
1745,"Before you object, let me be clear: I will drive in cars until I die. But the concept of actually purchasing, maintaining, insuring and garaging an automobile in the next few decades?"
1746,Finished. 
1747,[Kara Swisher answered your questions about this column on Twitter.]
1748,"This could be the most important shift since the Cambrian explosion of the smartphone. Car-sharing continues to increase (Uber and Lyft are set to go public this year), new innovations emerge all the time (Scooters! Vertical-take-off-and-landing vehicles!) and all manner of autonomous technologies are inevitable (Elon Musk, whatever you think of him or the prospects of Tesla, is 100 percent directionally correct). Private car ownership declined globally last year, and it is a trend that I believe is going to accelerate faster than people think."
1749,"Not everyone agrees. After an initial rush of hype and hope, there was a backlash against the idea that autonomous and shared cars would soon take over. "
1750,"But I am pretty good at this guessing game. In 1998, as one of the first Internet-focused reporters for The Wall Street Journal, I wrote a piece titled “I Cut the Cord” about giving up my land line and going all mobile. "
1751,"That was well before “feature” phones — as the first dumber versions of smartphones were called — and almost a decade before the iPhone. There was not much out there for the general population. Nonetheless, I “snipped my copper umbilical cord” and predicted that everyone else would do the same, and sooner than they thought."
1752,"I did not find it easy, as I noted then: “My own all-cellular journey is strewn with technical glitches and innumerable lost connections, pricey millisecond charges that make using a cellphone seem like a bad addiction, and vague worries that perhaps too much cellphone exposure actually does cause brain tumors.”"
1753,"But it was time. Absent the brain tumors, this was the thought that hit me recently when my clutch died on a hill in San Francisco. After spending my life buying cars, I will never buy another after I sell my last, a manual Ford Fiesta Turbo named Frank."
1754,"Since I first started driving I have named my cars: Cecil the Honda Civic, Jeanette the mighty blue Volkswagen Bug, Roger the Volkswagen Rabbit, Jerry the Jeep Wrangler, John the Jeep Cherokee, Alice the Honda Minivan, Sally the Subaru Outback, Abner the Mazda 3, Cindy the Mazda 5 and Frank. Why wouldn’t I name them, since they were an integral part of my life from my teens to my single days to motherhood?"
1755,Many people feel this kind of bond with their cars. They represent so many major life moments (prom!) and individual tropes (freedom!) that it is difficult to imagine giving them up.
1756,"But it will be easier than you’d think for a number of reasons that are increasing in speed and velocity, if you will excuse the pun. "
1757,"Consider how swiftly people moved from physical maps to map apps, from snail mail to email, from prime time TV to watching on demand. What had been long-held practices were quickly replaced by digital tools that made things easier, more convenient and simply better. Some of the shifts have been slower to develop, but then accelerated quickly, like what is now occurring in retail with online shopping and quick delivery pioneered by Amazon."
1758,"Simply put, everything that can be digitized will be digitized."
1759,"That is harder to envision with the heavy hunk of metal and fiberglass that is a car, but it is not hard to see the steps. You start using car-sharing services, you don’t use your car as often, you realize as these services proliferate that you actually don’t need to own a car at all."
1760,"It’s also a small step toward a more carbon-free life, although my frequent cross-country flights pretty much make me a carbon criminal for life. (My fingers are crossed for not only an electric car, but an electric plane or even carbon-free jet fuel.)"
1761,"It’s obviously an easier decision if you live near a major metropolitan area, like I do, where the alternatives — cars and then car pools and then bikes and now scooters — are myriad. (Why, by the way, this is a revolution led by private companies instead of public transportation is an important topic for another day.) In other countries, often with denser populations, there are even more ideas bubbling up, from auto-rickshaws and motorbike taxis to new bus services. "
1762,"Obviously, the biggest change will be the advent of truly autonomous vehicles, which are still years or even decades in the future. "
1763,"But in the meantime I am going to lean into this future all I can, and will chronicle the efforts over the next year, its costs and its benefits and how I get there. Or not."
1764,"Will I walk more? Take more buses or trains? How much will I use short-term car rental services? Will my kids freak out when I decline to be their constant chauffeur? It begins with the off-loading of Frank the Fiesta, so I have no excuse to use it at all. Anyone interested in a car with a loose clutch?"
1765,The Times is committed to publishing a diversity of letters to the editor. We’d like to hear what you think about this or any of our articles. Here are some tips. And here’s our email: letters@nytimes.com.
1766,"Follow The New York Times Opinion section on Facebook, Twitter (@NYTopinion) and Instagram, and sign up for the Opinion Today newsletter. "
1767,"PORT ST. LUCIE, Fla. — Dominic Smith, the somnolent first baseman for the Mets, strapped a new sleep apnea mask over his hair on a recent night, unfurled a five-foot hose affixed to an airway pressure machine and pressed the power button."
1768,Air streamed into his mouth and nose to force his airways open with pressure from the mask. He spoke of the apparatus like a new glove.
1769,"“Still breaking it in,” he said, lying on his back in a king-size bed at his rental house."
1770,"While this mask was new, Smith’s struggle to get a good night’s sleep dates back to high school. He learned he had sleep apnea in 2016 while in Class AA."
1771,"But when Smith reported to spring training this season ready to compete for the Mets’ starting first-base job, Brian Chicklo, the Mets’ head trainer, asked Smith about his repeated awakening and pauses in breathing at night, as well as his chronic sleepiness during the day. Chicklo also inquired about the mask. Smith, drafted No. 11 overall by the Mets in 2013, had not worn it in more than a year."
1772,"“I was just really focused on working out,” he said. “I didn’t make it a priority.”"
1773,"The Mets knew that was a problem. After the team reviewed Smith’s performance last season, when he posted nearly as many fielding errors (four) as home runs (five) in 56 major league games, Chicklo arranged for Smith to undergo a sleep study at a local test site upon arrival in camp."
1774,"Smith reported to the site at 6 p.m. after a daylong workout. In a small room with a bed, television, desk and chair, a nurse attached six monitoring wires to his head, two to his chest, two to each leg and one on his finger."
1775,"“They’re like, ‘Go to sleep,’ ” Smith said, “And I’m like, ‘Go to sleep? How am I going to go to sleep hooked up to all this stuff?’ ”"
1776,"After he managed to drift off, the test revealed that Smith stopped breathing 90 times every hour, a sign of sleep apnea. A doctor explained that severe cases start at 30 stoppages."
1777,"“They asked me, ‘How do you function?’ ” Smith said. “We chuckled about it. I was like, ‘I don’t know. I just feel normal. Get you some coffee.’ ”"
1778,"Smith, 23, started using the mask again a month ago to help him breathe at night and get more rest. He is going to need it; he is locked in a four-man race to start at first base this season. His spring awakening — a .400 batting average, 8 R.B.I. and alert play in the field heading into Sunday’s game — has turned heads, but he still faces stiff competition: The Mets’ top prospect, Pete Alonso, commenced the position battle by hitting a home run in his first at-bat of Grapefruit League play."
1779,"Last year, Manager Mickey Callaway scratched Smith from the lineup in the first spring game because Smith showed up late for the team’s 8:45 a.m. meeting. His untreated sleep apnea kept him drowsy and languishing in bed in the mornings instead of out the door. Now, Smith arrives at the facility by 6:15 a.m. most days. His bat is awake, as well."
1780,"“All of a sudden, we have a guy that’s unconscious out there,” Callaway said."
1781,"Smith has known for a while that he needed a jolt, but his handling of his sleep problems had been inconsistent. He first noticed breathing problems on New Year’s night in 2013, when he was a senior at Junipero Serra High School near Los Angeles. He woke up in the middle of the night and went into the room where his mother, Yvette LaFleur, was asleep."
1782,"“I swear I was just suffocating,” he said."
1783,"Smith came from a long line of snorers skeptical of doctors. He originally thought it was a tonsil issue, and was prescribed antibiotics. He did not even know what sleep apnea was until a doctor told him after he was drafted in 2013 that he might have a “mild case.”"
1784,"Even then, Smith didn’t make much of the diagnosis because he believed it would not affect him until at least middle age. On bus rides in rookie leagues and Class A over the next two years, he would fall asleep during conversations with teammates, who recorded his loud snoring. Smith could not recall where or when he had fallen asleep. Research studies have linked sleep apnea to memory loss and cognitive decline, as well."
1785,"“It’s to the point where people don’t even record me no more,” he said. “Planes, I was out. Hotel room, out. I was like, dang, we were just chilling. I don’t know how I fell asleep. What happened? Legit amnesia.”"
1786,"The sleeping issue was finally addressed when he reached Class AA Binghamton in 2016. He missed one game with the Rumble Ponies for an overnight sleep study and was told he had sleep apnea. He was given a continuous positive airway pressure machine, known as a CPAP, to help."
1787,"He used it for about a year before lapsing. During his professional career, weight had also become an issue. When he was drafted out of high school, he weighed 185 pounds and stood just under six feet tall. By 2016, he tipped the scales at 260 pounds. Weight gain has been linked to sleep apnea, and Smith noted that eating fast food on 3 a.m. bus rides through the minor leagues did not help his condition. Before entering camp last year, Smith adapted to a more disciplined diet. Out went pizza; in came brown rice and broccoli. Having lost weight, Smith believed he no longer needed the mask. For stimulation, he consumed coffee and 5-Hour Energy shots and experimented with workout supplements like P4 and Fast Twitch."
1788,"Still, he sometimes fell asleep at the wheel while stopped at red lights."
1789,"“Someone would say, hey, it’s a green light,” he said. “I’m like, oh shoot!”"
1790,"Smith also noted a disruption in his insurance coverage. When he was first promoted to the major leagues in August 2017, his insurance carrier changed from Blue Cross Blue Shield, which covered his first sleep apnea machine, to Aetna, which he said did not cover it. Focused on workouts, he pushed off finding a resolution and sought alternate sources of energy like coffee. He often crashed."
1791,"“By the time the game was over, I was so exhausted,” he said."
1792,"Consistency remains the greatest question about Smith. Brodie Van Wagenen, the team’s new general manager, and members of his front office detected an ebb in Smith’s performance early this spring when Smith struck out three times in a game. Afterward, in the clubhouse, Van Wagenen approached Smith at his locker."
1793,"“You didn’t wear your mask last night, did you?” Van Wagenen said."
1794,"Smith, who must use the mask at least four times a week for approximately five hours or his health care provider will stop paying for it, acknowledged that he had not. The mask, after all, can be irritating, and it requires him to sleep on his back instead of his stomach or side, as he is used to."
1795,Van Wagenen told him that his presence at the plate was noticeably listless that day.
1796,"“I had no concentration,” Smith said."
1797,"The previous day, the team’s bus had returned to the Mets’ facility around 9 p.m. after a game in Lakeland 126 miles away. Smith, a Los Angeles native, retired to his residence in a gated community, turned on his television and started to watch the Lakers game. By the end of the first quarter, Smith had fallen asleep before putting on his mask."
1798,"When he told Van Wagenen, the general manager recommended Smith set an alarm on his phone that would wake him up around 11 p.m. to ensure that he did not miss an entire sleep cycle."
1799,"The next day, Smith hit a three-run home run and went 3 for 4 from the plate."
1800,"“It is pretty remarkable,” Van Wagenen said. “Look at what his potential is.”"
1801,"Smith maintained that he is ready for all that Alonso and the season bring. In preparing during the off-season, Smith balanced football-style workouts and bench pressing to strengthen his upper body with yoga to tighten his core. He also believes encouraging words from Chili Davis, the Mets’ new hitting coach, and Callaway have inspired him to perform with confidence this spring."
1802,"“A lot of times, we get stuck in this pattern of feeling a certain way, and we think it is normal,” Smith said. “We don’t think much of it.”"
1803,"Smith will require close monitoring, but he seems to have finally embraced his sleep struggle. On a recent night, he returned to his house three miles from the team’s facility. The blinds were drawn in his bedroom at sunset."
1804,He referred to himself as “the snooze king” as he set his alarm clock.
1805,"“That’s going on my next bat,” he said."
1806,"With baggage fees and flight delays on the rise, carry-on travel has become more survival tactic than lifestyle choice. Beyond saving money, flying with only a carry-on prevents bags from getting lost in handling, and gives you more flexibility in case of cancellation, as planes are frequently grounded by weather that poses no threat to a train, bus, or car. "
1807,"Packing a whole trip’s worth into a small bag is often a challenge, but it gets easier with the right accessories. Here are a few suggestions to help."
1808,"If you’re comfortable carrying loads, a travel backpack fits about 33 percent more stuff into the same external dimensions as a four-wheeled carry-on suitcase."
1809,"Stuffing clothes into a compression sack before packing them into a larger bag helps maximize capacity. However, compression causes wrinkles, so pack accordingly."
1810,"Compressed, the Freerain24 occupies only as much space as a balled up pair of socks, yet it unfolds into a full-size, waterproof backpack once unpacked."
1811,"Although this multiport USB charger is about the size and price of a regular iPad charger, it can simultaneously charge up to four devices."
1812,"A collapsible bottle provides all the hydration you need, with none of the packing-space penalty of a regular water bottle."
1813,"I am 62 and no prude. Honest! I am also a grandmother with a part-time job, so I help out my daughter with child care twice a week. I am often sitting in the kitchen with my daughter and 5-year-old grandson when my son-in-law comes home and exchanges a passionate, open-mouthed kiss with my daughter. I think it’s terrible to subject a boy to the sight of his parents’ sexualized kissing. (I don’t want to see it either.) I am determined to say something, but my husband, who shies from conflict, suggested I check with you first. Thoughts?"
1814,CAROLINE
1815,"Let’s talk about modeling — and not the runway variety. I mean the kind where parents show their children, by example, what loving adult behavior looks like. I don’t believe I ever saw my parents exchange more than a purse-lipped peck. Now, add a dollop of gay shame from the ’70s (in my case) and presto! I had a hard time, as a young guy, synthesizing domesticity and sex."
1816,"Your grandson may be in a better starting position than I was (or than many of us were) by witnessing his parents’ romantic kissing as an ordinary feature of married life. And since these “open-mouthed” kisses are the worst offense you mention, I think you should let it go."
1817,"Because another big advantage your grandson currently enjoys is having a loving grandmother built into his weekly routine. Do your best to safeguard that — which means holding back, when possible, from criticizing the way your daughter and son-in-law run their household. As a parent of adult children, it often pays to be quiet about the ways their choices differ from yours."
1818,"I am 18, and I have a younger sister who is 14. Our relationship is tense (to say the least). When I was her age, I had acne. I grew out of it, but she’s just starting to get mild breakouts. Here’s the problem: She globs this cheap concealer on top of her pimples, which only makes them more noticeable (and last longer, in my experience). I’d like to help her, but I think she’d get mad — like I was teasing her. And I’m not! What would you do?"
1819,STELLA
1820,"Your letter made me happier than any other I got this week, Stella! It signals that you’re turning a corner with your sister. You may not be BFFs yet (or ever!), but you’re looking out for her, which is kindhearted, and worrying in advance about rubbing her the wrong way, which is thoughtful. All this augurs well for the future."
1821,"Go to your sister and say, “Listen, I had worse acne than you. It gets better, I promise. But can I tell you some things that worked for me?” If she’s open to hearing your suggestions, go for it! As for the cheap concealer, steer clear of telling her it’s making her look worse. That may only make her more self-conscious. Go with your other point: that it makes blemishes last longer. Good luck and keep at it, big sister!"
1822,"We are a couple in our 70s and good friends with a young couple in their 30s. But when we invite them to dinner, we have a hard time getting them to leave. Being young, they can visit late into the night. But we like to call it quits by 10. Recently, I was having a special meal and wanted to invite them, but I didn’t because of this problem. What can I do?"
1823,S.
1824,"Use your words! As hosts, it’s thoughtful to consider our guests’ desires, but there’s no need to cater to them absolutely. (Nor should you put much stock in telepathic messaging or theatrical yawns.) At 10 p.m., say, “Thanks so much for coming! We had a great time. But we have an early morning, so we’ll say ‘good night’ now.” They will thank you, gather their coats and leave. And it won’t be awkward, at all. I promise!"
1825,"A young relative posted on Facebook, asking for an early-morning ride to the airport from her university. Her mom (in another town) responded: “How much is the shuttle bus?” Her daughter answered: “LOL! But Uber is over $40.” So, now we know this young woman values her friend’s time and automobiles at less than $40 and thinks that riding on a bus with peasants is laughable. The poster and her family can afford $40, and the shuttle is comfortable, reliable and safe. (My wife uses it frequently.) Why does she feel entitled to make chauffeurs of her friends?"
1826,ANONYMOUS
1827,"I know someone who’s not volunteering a lift! And that’s your right, of course. Who knows, though? Maybe another pal is driving right by the airport that morning and won’t mind dropping her off."
1828,"But more important, life teaches us lessons over time. It seems as if your young relative has not yet learned how inconvenient and unpopular most requests for airport drop-offs (and pickups) are. After she’s been pressed into duty once or twice, I suspect she’ll figure it out pronto."
1829,"For help with your awkward situation, send a question to SocialQ@nytimes.com, to Philip Galanes on Facebook or @SocialQPhilip on Twitter."
1830,"MOBRIDGE, S.D. — Harold Labrensz spent much of his 89-year life farming and ranching the rolling Dakota plains along the Missouri River. His family figured he would die there, too."
1831,"But late last year, the nursing home in Mobridge, S.D., that cared for Mr. Labrensz announced that it was shutting down after a rocky history of corporate buyouts, unpaid bills and financial ruin. It had become one of the many nursing homes across the country that have gone out of business in recent years as beds go empty, money troubles mount and more Americans seek to age in their own homes."
1832,"For Mr. Labrensz, though, the closure amounted to an eviction order from his hometown. His wife, Ramona, said she could not find any nursing home nearby to take him, and she could not help him if he took a fall at home. So one morning in late January, as a snowstorm whited out the prairie, Mr. Labrensz was loaded into the back of a small bus and sent off on a 220-mile road trip to a nursing home in North Dakota."
1833,"“He didn’t want to go,” said Mrs. Labrensz, 87, who made the trip with her husband. “When we stopped for gas, he said, ‘Turn this thing around.’ ”"
1834,"More than 440 rural nursing homes have closed or merged over the last decade, according to the Cowles Research Group, which tracks long-term care, and each closure scattered patients like seeds in the wind. Instead of finding new care in their homes and communities, many end up at different nursing homes far from their families."
1835,"In remote communities like Mobridge, an old railroad town of 3,500 people, there are few choices for an aging population. Home health aides can be scarce and unaffordable to hire around the clock. The few senior-citizen apartments have waiting lists. Adult children have long since moved away to bigger cities."
1836,"“How often have you heard somebody say, ‘If I go to a nursing home, just shoot me?’” said Stephen Monroe, a researcher and author who tracks aging in America. “In the rural areas, you don’t have options. There are no alternatives.”"
1837,"The relocations can be traumatic for older residents, and the separation creates agonizing complications for families. Relatives say they have to cut back visits to one day a week. They spend hours on the road to see their spouses and parents."
1838,"“Before, I could just drop by five days a week,” said the Rev. Justin Van Orman, a Lutheran pastor who moved back to Mobridge to be closer to his 79-year-old father, Robert. “He knew I was there.”"
1839,"Not long after Mr. Van Orman’s father moved from Mobridge to a new nursing home about 50 miles away, Mr. Van Orman got a call saying his father had fallen out of bed. Mr. Van Orman had to decide: Should he upend his day to check on him, or wait and take the nursing home’s word that his father was O.K.?"
1840,"Similar scenes are playing out in other heavily rural states. Five nursing homes closed in Nebraska last year, with more at risk of closing. Six shut down in Maine — a record, according to the Bangor Daily News."
1841,"Thirty-six rural nursing homes across the country have been forced to close in the last decade because they failed to meet health and safety standards. But far more have collapsed for financial reasons, including changing health care policies that now encourage people to choose independent and assisted living or stay in their own homes with help from caregivers."
1842,"Some nursing homes cannot find people to do the low-paying work of caring for frail residents. Others are losing money as their occupancy rates fall and more of their patients’ long-term care is covered by Medicaid, which in many states does not pay enough to keep the lights on."
1843,"South Dakota chips in less than any other state in the nation to pay for long-term care for residents on Medicaid, said Mark B. Deak, executive director of the South Dakota Health Care Association. He added that the state’s low payment level — a product of South Dakota’s fiscal conservatism and distrust of government-run health care — has now created a crisis."
1844,"Five South Dakota nursing homes have shut down in the past three years, and dozens more are losing money because the majority of their residents rely on Medicaid. At current reimbursement rates, nursing homes in the state lose about $58 a day for each resident on Medicaid, Mr. Deak said. It adds up to $66 million a year in losses statewide."
1845,"“The state has not held up its obligation to seniors,” Mr. Deak said. “How many more nursing homes closing is it going to take?”"
1846,Gov. Kristi Noem has proposed a 5 percent increase in the state’s Medicaid reimbursement rate. Mr. Deak said that would not be nearly enough to cover the losses.
1847,"The 89-bed Mobridge Care and Rehabilitation Center was rated overall as “below average” by Medicare’s Nursing Home Compare program, though for patient care, the home received four out of five stars in the agency’s assessment. The brown brick building was getting old, and had been damaged by a bad summer storm in 2018."
1848,"The nursing home had been part of a chain that switched hands and foundered financially, ultimately ending up in court-appointed receivership. In November, the receiver told a South Dakota judge that the chain’s operations were bleeding money, and that it needed to close down the two homes in the chain that were deepest in the red. Mobridge was one."
1849,"The South Dakota Department of Health did not object, and the judge agreed to the closure. Word began to spread through the home and through town: The residents had about two months to find somewhere else to go."
1850,"Black Hills Receiver, which had taken over operation of the nursing home, said in a November statement announcing the closure that it was working with residents, their families and employees “to make this transition as smooth as possible.” The company declined an interview request."
1851,"On paper, South Dakota and other rural states still have enough long-term care beds for people who need round-the-clock care. The problem is where they are. When a nursing home closes in a small town, the available beds are often so far away that elderly spouses cannot make the drive, and the transferred residents become cut off from the friends, church groups and relatives they have known all their lives."
1852,Even the closest town can feel as though it is a world away when a blizzard rakes across the prairie and turns the two-lane road out of Mobridge into a billowing scarf of snow.
1853,"For six days this winter, Loretta Leonard could not make the 20-mile drive to see her husband, Dick, who is 91 and suffers from severe dementia, at his new nursing home. When he was living close by at the Mobridge home, she often visited him twice a day, sitting down at the piano to play the old polkas and hymns and Depression-era tunes their daughters sang growing up."
1854,"“He always knew me,” Ms. Leonard, 88, said. “Sometimes I wonder whether he knows me anymore.”"
1855,"The part-time bus driver for the Mobridge nursing home began keeping a list as he dropped people at their new homes: “Residents Who Left.” One resident was moved to Aberdeen, 100 miles east. A husband and wife went 73 miles down Highway 12 to Ipswich. Roommates said goodbye. Fast friends landed in different homes. One person ended up in Nebraska."
1856,"“Like cattle,” said Nadine Alexander, a certified nursing assistant who worked at the Mobridge nursing home for 29 years. “They were just hauling them out.”"
1857,"On the snowy day that Harold Labrensz left Mobridge for his new nursing home in North Dakota, not even the bus driver wanted to make the trip. For seven hours, they crept north along icy roads before arriving."
1858,"Mrs. Labrensz chose the facility because it was close to her son’s home, and she was able to find a small efficiency apartment just across the street from the nursing home. They spent 68 years together working their land, fishing and raising a family, and Mrs. Labrensz said she wanted to stay close."
1859,"“We spent our whole life together,” she said."
1860,"She was also close by when, three days after arriving in North Dakota, Mr. Labrensz died. The date was Jan. 31 — the same day that, 220 miles away, the Mobridge nursing home officially closed its doors."
1861,"Wedding photographers can’t possibly capture every moment of your special day, but guests can easily fill in the gaps on social media."
1862,"Using a designated wedding hashtag, attendees can post photos on Facebook, Instagram, Twitter and other platforms, serving as a sort of personal paparazzi."
1863,"Fifty-four percent of couples create a wedding hashtag, according to WeddingWire’s 2018 Newlywed Report, and one in four views photos on social media immediately after the reception."
1864,"“Hashtags allow you to be able to see your wedding photos in real time,” said Jeffra Trumpower, the creative director at WeddingWire. “We’re living in an era of instant gratification.”"
1865,"Creating a hashtag has become a core step in the wedding-planning process, said Kari Dirksen, the owner and lead planner at Feathered Arrow Events, a Los Angeles-based wedding and events planning business. “I’d say 90 percent of my clients incorporate a hashtag into their wedding,” she said."
1866,"With so many hashtags from which to choose, couples may feel pressure to create something clever and distinctive. Some may even hire professional hashtag writers."
1867,"Marielle Wakim, the founder of HappilyEverHashtagged.com, started her business in 2016. “I went to 14 weddings that year, and almost every couple asked me for help coming up with their wedding hashtag,” said Ms. Wakim, who is also an editor at Los Angeles Magazine. “I write puns for a lot of our magazine’s headlines, so I had the right experience.”"
1868,"Ms. Wakim offers three price packages: one hashtag for $50, three for $95, and $125 for five. “A lot of couples want options,” she said."
1869,Need help crafting your own hashtag? Here are some tips to ensure your hashtag isn’t an #epicfail.
1870,"“Puns are the lifeblood of hashtag writing,” said Christopher Shelley, a hashtag writer at the Wedding Hashers (which charges $20 for three hashtags) and a wedding officiant."
1871,"A natural starting point is to think about creative ways to incorporate your last name. For instance, Ms. Wakim created this hashtag for Tres Penny and Katie Smith: #PennyFoundHisDime. She also created the hashtag #HopelessRahmantics for Shabnam Mahmood and Rezwan Rahman."
1872,"If you’re stumped for ideas, Mr. Shelley recommends grabbing a thesaurus and jotting down words that sound like either person’s first or last names. For a groom with the last name Hurst, the Wedding Hashers created the hashtag #LoveAtHurstSight."
1873,"Though clever hashtags are the most popular, “not everyone loves puns,” Mr. Shelley said. If you’re looking for something more straightforward, consider using an alliteration, like #ForeverFong or #FinallyForman, or combining each person’s first or last name, like #DebraandAdamAugust2019. Incorporating your wedding’s location is another option, like #NelsonsInTheBarn or #TaylorsTakeNYC."
1874,"Pro tip: Capitalizing the first letter of each word will make your hashtag more readable at a glance, Mr. Shelley said."
1875,"If you want a lot of options, ask friends on Facebook, Instagram and other social media for hashtag suggestions. You can also solicit ideas from wedding vendors, such as your photographer, wedding planner or caterer. “I would get as many people involved in the brainstorming process as possible,” Ms. Wakim said."
1876,"A recent poll of WeddingWire’s users found that the typical wedding hashtag is 16 characters (not including the #). In Mr. Shelley’s opinion, the shorter, the better. “You want a concise hashtag that people can remember easily,” he said. “Also, the longer your hashtag is, the more likely people are to make a typo.”"
1877,"There are a handful of automated hashtag generators online that will create free hashtags, but they can lead couples to cringe-worthy ideas, Mr. Shelley said. (To test one of them out, I plugged in my name, Daniel Bortz, and the name of my fiancée, Alexandra Wald. The generator suggested lame ideas such as #AdventuresOfDanielAndAlexandra, #BortzPartyOf2, and #TheDanielAndAlexandraWedding.)"
1878,"The point of creating a wedding hashtag is to have your guests use it when posting photos from your wedding day, which is why Ms. Trumpower recommends couples create something distinctive. “You don’t want to compete with someone else’s hashtag, because you don’t want to be sifting through a ton of other people’s photos,” Ms. Trumpower said."
1879,"Once you’ve created a hashtag you like, do a search on social media to see if it already exists. If it does, Mr. Shelley said, adding the date of your wedding, like #LisaandMikeMay012019, could solve this problem."
1880,"Some couples choose to go big. When Mike and Heather Julian got married in Santa Barbara, Calif., on April 29, 2016, they used oversize magnets to showcase their hashtag, #FinallyTheJulians, on the side of a shuttle bus that transported guests to and from the venue. “Small signs can be overlooked, but you can’t ignore a six-foot hashtag on the side of a bus,” Ms. Julian said."
1881,"There are a number of other places where you can display your hashtag. Among them: a welcome chalkboard, guest book, ceremony program, cocktail napkins, dinner menus, photo booth props, favors, drink stirrers and table number signs."
1882,"Ms. Dirksen also recommends couples promote their hashtag on their save-the-date mailings, wedding website or at pre-wedding events likes the bridal shower."
1883,SAN FRANCISCO — I am an asylum seeker from Honduras and a mother of three children. For over a month my youngest daughter was separated from her father and me by the United States government. I still don’t know where she was during that time or who took care of her. 
1884,"She’s a toddler, so she can’t tell me if something bad happened to her. I don’t know if she thinks we chose to abandon her. All I know is she came back pounds thinner, with lice and a hacking cough, and she cried for days, traumatized by a government that keeps children from their parents because they are migrants."
1885,"We fled Honduras to the United States because we feared for our lives. I grew up in the capital, Tegucigalpa. In the past few years, my neighborhood has become one of the deadliest in the city. We had had run-ins with the gangs in the past. On Oct. 18, gang members came to our house looking for my partner, Kevin. "
1886,"They showed me their guns and told me, “If you don’t leave in 24 hours, you know what will happen to you.”"
1887,"I knew what they were capable of. When my eldest daughter was 2 years old and I was pregnant with my son, their father was murdered and his body dismembered by gang members. Even after he was killed, we got death threats. We tried moving to another town until things cooled down, but the gangs found us there and extorted us."
1888,"The death threats started again after Kevin and I got together and our daughter Grethshell was born. People who are deported from the United States as he was are targeted by the gangs, because they are presumed to have money. With the new threats, I grabbed the little money we had, around $80, and filled the children’s backpacks with clothes for them and a doll for Grethshell, who was 15 months old. I picked up my son at school and we made our way to the bus station to meet Kevin. "
1889,"We bought tickets to the closest town in Guatemala, and from there we took another bus to the southern Mexican border. In Mexico, out of money, we traveled on the freight train nicknamed “la Bestia,” the Beast."
1890,"While we waited for the train in Puebla, Mexican immigration agents showed up and beat people and threw them in vans. In the chaos, I grabbed my two older children and hid in the nearby bushes. Kevin, who was carrying Grethshell in a sling, took off in a different direction. That was the last time I saw them together."
1891,"During the journey, we had come up with a plan in case we were separated. My uncle lives in San Francisco and that’s where we would reunite. “We’ll find each other there,” Kevin said. “We’ll be safe there.” "
1892,"We arrived at the border at Calexico, Calif., on Dec. 31. Despite appealing for help, I was turned away by the Border Patrol agents. Desperate to reunite our family, I found us a way across in the early morning hours of Jan. 1. "
1893,"We were caught by agents after we crossed and taken to one of the detention centers known as “hieleras,” or iceboxes, because they are kept so cold. There I learned that Kevin was taken to the same detention center with Grethshell and she had been separated from her father. Two fellow migrant women told me that five agents held him down while they ripped her from his arms. Other migrant women were asked to watch her. "
1894,"When I and my two other children were released on Jan. 2, my uncle confirmed what the women had told me. Kevin was charged with a felony for returning to the United States after having been deported. He was taken to jail, while our daughter was sent to a shelter for migrant children in San Antonio. "
1895,"The family separation was not reported to the court on his charging documents. The charges against him were dropped, but Immigration and Customs Enforcement is still using those initial charges as an excuse to keep him detained indefinitely while he fights for asylum."
1896,"I was told I would be reunited with my daughter in a week, but first I needed to fill out paperwork. Then I was told to provide a credit card with up to a $4,000 credit line for her flight, an impossibility for me. Officials refused to say who was looking after her. Finally I got fed up and went to the press. Grethshell was finally put on a plane and brought to me after I threatened to go to the address I had for the shelter manager and get her myself."
1897,"When a social worker put my daughter in my arms on Jan. 30, she was inconsolable. My whole body shook as I held her and tried to soothe her, telling her that everything would be O.K. She was so sick I had to take her to the doctor the next day. For three weeks she resisted me, fearful, when I tried to hold her. She still cries out for her father at night."
1898,"I know I am not alone. There are around 311,000 immigrants who have requested asylum after escaping violence in their home countries like us. Our future is uncertain. My children and I were just evicted from the home we shared with six other people. I’m trying to survive as a single mother of three. I don’t know if we’ll be granted asylum or sent back to our deaths at the hands of the gangs."
1899,"When I asked to be let into this country because my family was in mortal danger, a Border Patrol agent told me I was weak. That it would be better if I went to Canada. “I don’t care if one of your kids dies,” he said. I wonder what that agent would have done if someone had threatened to murder his children. Wouldn’t he have risked everything to ensure their safety? "
1900,"As the United States decides what kind of country it wants to be, Americans need to reckon with the humanitarian crisis the current administration has created and what these policies have done to families like ours who have come here seeking protection."
1901,Sindy Flores is a migrant from Honduras.
1902,The Times is committed to publishing a diversity of letters to the editor. We’d like to hear what you think about this or any of our articles. Here are some tips. And here’s our email: letters@nytimes.com.
1903,"Follow The New York Times Opinion section on Facebook, Twitter (@NYTopinion) and Instagram."
1904,
1905,100 Photos
1906,View Slide Show ›
1907,"He was born 100 years ago in a red-clay corner of Georgia, though for many Americans, Jackie Robinson burst onto the stage fully formed in 1947, a 28-year-old rookie in Dodger flannels."
1908,"That’s the enduring image, the Robinson captured on film at Ebbets Field and fixed in the national imagination: the silent but dynamic hero, broad-shouldered and trim, shattering the color barrier as he ropes another liner, dances off third or hook-slides home in a cloud of dust."
