,text
1158,"


"
1159,"
A locomotive alphabet



                            By 
                        
                            A. Ross Harrison




"
1160,"

                    To honor the return of one of dieseldom’s most distinguished model designations, this locomotive alphabet is brought to you by the letter “F”
                "
1161,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1162,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1163,Enter keywords or a search phrase below:
1164,Ode to the Class 66
1165,2016 Motive Power Review
1166,New Power Profiles
1167,Size matters
1168,DC2AC
1169,Backwoods Baldwins
1170,Diesels under wire
1171,On the fast track
1172,Canyon country
1173,"Service, not excuses"
1174,Los Angeles
1175,The princess and the spotted elephant
1176,Metra muscle
1177,Southern Pacific 9010
1178,Three for the road
1179,Captive cowls
1180,A locomotive alphabet
1181,"


"
1182,"
The cult of the operating ratio



                            By 
                        
                            Bill Stephens




"
1183,"

                    Has a simple formula, operating expenses divided by revenue, been taken to extremes in railroading?
                "
1184,"


"
1185,"
EMD passenger units through the years



                            By 
                        
                            David Lustig




"
1186,"

                    From E8 to F40 to F125, three generations of evolution
                "
1187,"


"
1188,"
2017 Trains Photo Contest winners





"
1189,"

                    We asked for your images that represent “Lucky 7.” See our choices and learn the theme for next year’s contest
                "
1190,"


"
1191,"
Map of the Month: BN’s brief passenger history



                            By 
                        
                            Bill Metzger




"
1192,"

                    Burlington Northern’s routes, from its March 1970 creation to Amtrak’s birth in May 1971
                "
1193,"


"
1194,"
A valley, history, and hope



                            By 
                        
                            David Lustig




"
1195,"

                    Southern Pacific narrow gauge lives on
                "
1196,"


"
1197,"
The dumbest (railfan) thing I ever did



                            By 
                        
                            Ed Clopton




"
1198,"

                    I thought I knew the rules until a 'California Zephyr' crew told me otherwise
                "
1199,"


"
1200,"
In My Own Words: Seeing red





"
1201,"

                    Or, is it a yellow fusee? A new brakeman learns his opinion counts to stay safe on the rails
                "
1202,"
News & Photos





"
1203,"

Changes snarl CSX
    
Despite aiming for improvement, customers complain about railroad’s revamp; regulators respond


Chicago bypass route stopped
    
Regulatory panel calls corporation’s application “incomplete”


Harvey hits Houston hard
    
August hurricane washes through dense, industrial Texas


Check off Penn Station
    
Amtrak completes NY track reconstruction before Labor Day


Bumpy roads ahead for auto traffic
    
The numbers are down after years of demand from rising automobile sales



"
1204,"
Locomotive





"
1205,"

Four things to know about fuel
    
Capacities, delivery, avoiding taxes, and how it gets from the tank to the prime mover


Charging into history
    
New Siemens passenger locomotives start regular Midwest service



"
1206,"
Technology





"
1207,"

Nonstop rail testing
    
New rail inspection strategy speeds up internal defect detection


'Trains' to sponsor WRI 2018
    
24th annual tech conference returns to Chicago in April



"
1208,"
Passenger





"
1209,"

Coach comfort at what price?
    
Business class on long-distance trains might get you more space, but fewer cheap seats


California goes digital
    
On-board broadband rollout brings robust Wi-Fi



"
1210,"
Don Phillips





"
1211,"

CSX is running downhill
    
Hunter Harrison is staging a burn-your-bridges operation



"
1212,"
Fred W. Frailey





"
1213,"

The battle for supremacy in the West
    
As its traffic shrinks, Union Pacific remains the richest railroad. But can this continue?



"
1214,"
Brian Solomon





"
1215,"

Make railroad photos great again
    
It’s more than just having an expensive camera in your hands



"
1216,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1217,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1218,Enter keywords or a search phrase below:
1219,The cult of the operating ratio
1220,EMD passenger units through the years
1221,2017 Trains Photo Contest winners
1222,Map of the Month: BN’s brief passenger history
1223,"A valley, history, and hope"
1224,The dumbest (railfan) thing I ever did
1225,In My Own Words: Seeing red
1226,News & Photos
1227,Locomotive
1228,Technology
1229,Passenger
1230,Don Phillips
1231,Fred W. Frailey
1232,Brian Solomon
1233,From the Editor
1234,Preservation
1235,Hot Spots
1236,Ask Trains
1237,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1238,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1239,Enter keywords or a search phrase below:
1240,"


"
1241,"
Hunter's CP legacy



                            By 
                        
                            Bill Stephens




"
1242,"

                    In a pair of stories, Trains speaks with those closest to Harrison about what made him tick – and why they think he’s misunderstood
                "
1243,"


"
1244,"
Elephants can dance



                            By 
                        
                            C K Marsh Jr




"
1245,"

                    A business car dinner leads to better service on the Southern Pacific
                "
1246,"


"
1247,"
West Virginia Secondary's second chance



                            By 
                        
                            Chase Gunnoe




"
1248,"

                    How a dying route’s fortunes changed
                "
1249,"


"
1250,"
The Annie's little orphan



                            By 
                        
                            Brian Schmidt




"
1251,"

                    Ann Arbor’s Hallett tower in north Toledo blurs the line between operator and dispatcher
                "
1252,"


"
1253,"
Seeking the ‘Empire Builder’



                            By 
                        
                            Kevin P. Keefe




"
1254,"

                    What remains of one man’s and one train’s legacies on modern-day Amtrak
                "
1255,"


"
1256,"
In My Own Words: Silence is golden



                            By 
                        
                            Doug Riddell




"
1257,"

                    No one is safe from admonishment if you don’t follow the rules of the Amtrak Quiet Car
                "
1258,"
News & Photos





"
1259,"

Wabtec, GE Transportation to merge
Union Pacific gears up for tech revolution
    
One-person crews or autonomous operations may be on the horizon


Foote: Service will lift traffic
    
CSX Transportation CEO targets merchandise traffic


Lac-Mégantic bypass will happen
    
Canadian government pledges to pay for part of the work


‘Moore’ on leadership
    
Ontario Northland CEO inspires Wheel-Rail Interaction audience with railroad transformation story



"
1260,"
Fred W. Frailey





"
1261,"

My big, bad, new Amtrak
    
What better ways exist to run the long-distance network? These are my ideas



"
1262,"
Brian Solomon





"
1263,"


Stupid questions?
    
Why answer inane questions from ignorant travelers?




"
1264,"
Locomotive





"
1265,"

Few flowers for Class I gensets
    
UP has 10 on order, BNSF is keeping its fleet, but most big railroads have stored their units or quit



"
1266,"
Technology





"
1267,"

Rail milling debut set for 2019
    
Austrian, Swiss companies say they’re building a milling machine to import to North America


London debuts automated commuter trains
    
In-cab operators on Thameslink routes will be responsible for opening and closing doors



"
1268,"
Passenger





"
1269,"

‘Southwest Chief’ at risk?
    
Amtrak letter triggers sharp rebuke from former president and politicians along route


Mississippi, Miami stations debut
    
Brightline’s MiamiCentral and Amtrak’s platform at Marks, Miss., begin serving passengers 



"
1270,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1271,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1272,Enter keywords or a search phrase below:
1273,Hunter's CP legacy
1274,Elephants can dance
1275,West Virginia Secondary's second chance
1276,The Annie's little orphan
1277,Seeking the ‘Empire Builder’
1278,In My Own Words: Silence is golden
1279,News & Photos
1280,Fred W. Frailey
1281,Brian Solomon
1282,Locomotive
1283,Technology
1284,Passenger
1285,From the Editor
1286,Preservation
1287,Ask Trains
1288,Hot Spots
1289,"


"
1290,"
The train that gives back



                            By 
                        
                            Greg McDonnell




"
1291,"

                    Canadian Pacific Railway's Holiday Train celebrates 20 years

Check out footage of the U.S. Holiday Train in 2017.
See the 2018 Holiday Train schedules in the U.S. and Canada.


"
1292,"


"
1293,"
A glass half full



                            By 
                        
                            Karl Zimmermann




"
1294,"

                    50 years after the end of New York Central's 20th Century Limited, one can still enjoy the view from the Century's observation car, Hickory Creek
"
1295,"


"
1296,"
Diesel demise



                            By 
                        
                            Brian Solomon




"
1297,"

                    Could breakthroughs in battery and hydrogen power doom the diesel to history?
                "
1298,"


"
1299,"
A private 'Dude'



                            By 
                        
                            Karl Zimmermann




"
1300,"

                    The members-only train that served the Massachusetts elite
                "
1301,"


"
1302,"
Worthy Wyoming trek



                            By 
                        
                            Tom Danneman




"
1303,"

                    BNSF's Cowley Local, the last daylight train through Sheep Canyon, makes the long and hot journey worthwhile
                "
1304,"


"
1305,"
Mileposts on the prairie



                            By 
                        
                            Steve Glischinski




"
1306,"

                    Under BNSF, a former Minneapolis & St. Louis line survives
                "
1307,"


"
1308,"
In My Own Words: Agony on the Michigan Northern



                            By 
                        
                            Brian Buchanan




"
1309,"

                    How one cab ride was not the thrilling experience it usually is
"
1310,"
News & Photos





"
1311,"

'Hunterizing Union Pacific' 
    
Precision Scheduled railroading heads west to Union Pacific after investor questions


Farewell to BNSF's leader
    
BNSF Railway Executive Chairman Matt Rose says he'll retire in April 2019


Big steam outlook for 2019
    
A lot of big excursion locomotives are looking for work; the Year of the Articulated looms



"
1312,"
Fred W. Frailey





"
1313,"

Big trains, short sidings. What happens?
    
Canadian National makes it work. Here's how



"
1314,"
Brian Solomon





"
1315,"

Ma, is that a really old train?
    
Reflections on the relative ages of trains in our lives



"
1316,"
Locomotive





"
1317,"

The Big Two's outlook for 2019
    
Progress and GE's rebuilding thrives while new loco sales continue to be sluggish



"
1318,"
Technology





"
1319,"

Six welded rail questions
    
Everything you were dying to know, but were afraid to ask



"
1320,"
Passenger





"
1321,"

Brightline bets on Vegas
    
Florida startup looks to bring trains back to one of the busiest travel markets



"
1322,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1323,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1324,Enter keywords or a search phrase below:
1325,The train that gives back
1326,A glass half full
1327,Diesel demise
1328,A private 'Dude'
1329,Worthy Wyoming trek
1330,Mileposts on the prairie
1331,In My Own Words: Agony on the Michigan Northern
1332,News & Photos
1333,Fred W. Frailey
1334,Brian Solomon
1335,Locomotive
1336,Technology
1337,Passenger
1338,From the Editor
1339,Preservation
1340,Hot Spots
1341,Ask Trains
1342,"


"
1343,"
Cumbres freight finale



                            By 
                        
                            Russell B. Sperry




"
1344,"

                    In 1968, America’s last revenue steam freights ran on a Class I railroad

Go on a Trains-sponsored photo charter on the Cumbres & Toltec Scenic 

"
1345,"


"
1346,"
Railway island paradise



                            By 
                        
                            Jeffrey T. Schultz




"
1347,"

                    Ride through Taiwan behind GE electrics, Shays, high speed locomotives, and more

Join author Schultz for a cab ride on the Puyuma Express:

Cab ride part 1
Cab ride part 2

"
1348,"


"
1349,"
Map of the Month: Crossing the Cascades



                            By 
                        
                            Bill Metzger




"
1350,"

                    Comparing the railroads through Washington
                "
1351,"


"
1352,"
High hurdles for short-haul intermodal



                            By 
                        
                            Bill Stephens




"
1353,"

                    Railroads need to provide faster, more frequent service. But how?
                "
1354,"


"
1355,"
Big push for Big Boy



                            By 
                        
                            Jim Wrinn




"
1356,"

                    With the 1-year clock ticking, Union Pacific closes in on the biggest steam restoration of all time: 4-8-8-4 No. 4014

Take a video tour of the Cheyenne steam shop

"
1357,"


"
1358,"
Brightline: Blazing new trails



                            By 
                        
                            Bob Johnston




"
1359,"

                    Florida trains could rewrite book on U.S. passenger service

Take a video tour of Brightline's new Siemens-built trains and its shop in West Palm Beach 

"
1360,"
News & Photos





"
1361,"

‘Varnish’ stripped from Amtrak?
    
Private passenger car organization leaders hope the railroad will back off from ending excursions


The Batory interview
    
New Federal Railroad Administration chief speaks with Trains about his vision for the safety agency



"
1362,"
Fred W. Frailey





"
1363,"

How to survive as a railroad
    
Five ways that railroads can become relevant again



"
1364,"
Brian Solomon





"
1365,"

The synchronicity factor
    
Untold stories behind my stories



"
1366,"
Locomotive





"
1367,"

GE transforms Fort Worth plant

"
1368,"
Technology





"
1369,"

Track geometry cars’ new angle

"
1370,"
Passenger





"
1371,"

The preference issue, again
    
With law in limbo, Amtrak suggests a simple standard to judge host railroads



"
1372,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1373,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1374,Enter keywords or a search phrase below:
1375,Cumbres freight finale
1376,Railway island paradise
1377,Map of the Month: Crossing the Cascades
1378,High hurdles for short-haul intermodal
1379,Big push for Big Boy
1380,Brightline: Blazing new trails
1381,News & Photos
1382,Fred W. Frailey
1383,Brian Solomon
1384,Locomotive
1385,Technology
1386,Passenger
1387,From the Editor
1388,Preservation
1389,Hot Spots
1390,Ask Trains
1391,"


"
1392,"
Motive Power Review



                            By 
                        
                            Chris Guss




"
1393,"

                    A year of disruptive decisions and recasting traditional roles
                "
1394,"
Big Six by the numbers





"
1395,"

                    All 28,148 locomotives in the Big Six fleets
                "
1396,"


"
1397,"
Wild Wyoming



                            By 
                        
                            Tom Danneman




"
1398,"
Exploring BNSF in the spectacular Bighorn Basin


Ride along with the author with an exclusive video! 


"
1399,"


"
1400,"
A locomotive is born



                            By 
                        
                            David P. Morgan




"
1401,"

                    The birth of GE’s U25B, first published in September 1962 Trains
                "
1402,"


"
1403,"
U25B epilogue



                            By 
                        
                            Greg McDonnell




"
1404,"


"
1405,"
Demonstrator gallery





"
1406,"

                    Four generations of diesel locomotive demonstrators
                "
1407,"


"
1408,"
California comeback



                            By 
                        
                            Charles Freericks




"
1409,"

                    UP’s gensets give way to aging EMD Geeps and SDs on LA Basin locals
                "
1410,"


"
1411,"
One-way mountain railroad



                            By 
                        
                            Bruce Kelly




"
1412,"

                    BNSF on Stampede Pass
                "
1413,"


"
1414,"
Dash 8s drive on



                            By 
                        
                            Greg McDonnell




"
1415,"

                    GE’s Pre-Owned Power and Parts
                "
1416,"


"
1417,"
Nocturne swan song



                            By 
                        
                            Frederick Manfred Simon




"
1418,"

                    Six-motors and grain on Eastern Washington Gateway Railroad
                "
1419,"


"
1420,"
Paying homage to heritage



                            By 
                        
                            Steve Smedley




"
1421,"

                    Indiana Boxcar Corp.’s Olin Shops bring classic liveries to life
                "
1422,"


"
1423,"
A fine California vintage



                            By 
                        
                            Scott A. Hartley




"
1424,"

                    Napa Valley Wine Train FPA4s work the vineyards with grace
                "
1425,"


"
1426,"
Dead-end kids



                            By 
                        
                            Blair Kooistra




"
1427,"

                    Milwaukee Road GEs in the Pacific Extension’s final hours
                "
1428,"


"
1429,"
The Spartan standard



                            By 
                        
                            A. Ross Harrison




"
1430,"

                    Paying tribute to an enduring EMD design
                "
1431,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1432,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1433,Enter keywords or a search phrase below:
1434,Motive Power Review
1435,Big Six by the numbers
1436,Wild Wyoming
1437,A locomotive is born
1438,U25B epilogue
1439,Demonstrator gallery
1440,California comeback
1441,One-way mountain railroad
1442,Dash 8s drive on
1443,Nocturne swan song
1444,Paying homage to heritage
1445,A fine California vintage
1446,Dead-end kids
1447,The Spartan standard
1448,"


"
1449,"
The NAFTA Railway survives



                            By 
                        
                            Bill Stephens




"
1450,"

                    Cross-border traffic remains key for Kansas City Southern
                "
1451,"


"
1452,"
'Skookum' lives



                            By 
                        
                            Martin E. Hansen




"
1453,"

                    Left for dead in the woods 63 years ago, a unique steam locomotive returns to life
                "
1454,"


"
1455,"
Grind smarter, not harder



                            By 
                        
                            Tyler Trahan




"
1456,"

                    Loram, CSX team up to innovate how railroads maintain rails
                "
1457,"


"
1458,"
Of semaphores, searchlights, Raton



                            By 
                        
                            Chip and Leslie Savoye




"
1459,"

                    A living treasure of railroading in northern New Mexico may be near the end of the line
                "
1460,"
News Photos





"
1461,"

Disaster in Durango
    
Fire, mudslides, and climate change nudge Durango & Silverton toward diesels, oil-burning steam


NS crashes in Pittsburgh
    
Intermodal train derails onto light rail line; cleanup takes days


E. Hunter Harrison in print
    
Canadian business journalist pens new biography on one of railroading’s most well-known and controversial executives


CN to install double track in the West
    
Edmonton-to-Winnipeg route remains single-track bottleneck; railroad creating a ‘forever plan’


UP CEO: Chicago ready for holiday traffic
    
Rail hub able to withstand surge, Fritz says, so long as railroads keep the system intact



"
1462,"
Fred W. Frailey





"
1463,"

Tell me a story
    
Like good red wine, these books age gracefully, retaining their timeless qualities



"
1464,"
Brian Solomon





"
1465,"

Transformative years: 1983-2001
    
Whirlwind of change for North American freight railroading



"
1466,"
Locomotive





"
1467,"

Changing a locomotive ‘tire’
    
What has to be done when things stop rolling in the field



"
1468,"
Technology





"
1469,"

Slid flats explained
    
Why some trains go ‘thump’ in the night



"
1470,"
Passenger





"
1471,"

Amtrak slammed by delays
    
Court ruling, renewed federal oversight could provide long-distance timekeeping relief



"
1472,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1473,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1474,Enter keywords or a search phrase below:
1475,The NAFTA Railway survives
1476,'Skookum' lives
1477,"Grind smarter, not harder"
1478,"Of semaphores, searchlights, Raton"
1479,News Photos
1480,Fred W. Frailey
1481,Brian Solomon
1482,Locomotive
1483,Technology
1484,Passenger
1485,From the Editor
1486,Preservation
1487,Ask Trains
1488,Hot Spots
1489,"


"
1490,"
Transcon perspectives



                            By 
                        
                            Richard Koenig




"
1491,"

                    Scenic photos help show time, place, and purpose of the Transcontinental Railroad
                "
1492,"


"
1493,"
A vision realized



                            By 
                        
                            Michael W. Blaszak




"
1494,"

                    From an unlikely beginning, Santa Fe rose to become a western powerhouse
                "
1495,"


"
1496,"
Fast freights, CTC, and coal



                            By 
                        
                            Scott A. Hartley




"
1497,"

                    Reading & Northern is not your typical regional railroad
                "
1498,"


"
1499,"
A tale of two South Carolina short lines



                            By 
                        
                            Kevin P. Keefe




"
1500,"

                    A pair of Palmetto State railroads — Aiken Railway and Greenville & Western — reflect their owners' dedication to running a railroad the right way
                "
1501,"


"
1502,"
In My Own Words: Fusee mail



                            By 
                        
                            Ken Jamin




"
1503,"

                    A shortcut leads to a lost paycheck
                "
1504,"


"
1505,"
Gallery



                            By 
                        
                            various photographers




"
1506,"

                    Short lines
"
1507,"
News





"
1508,"

31 years on MRL
    
CEO reflects on decades atop a leading short line: Montana Rail Link


Building a modern regional railroad
    
Montana Rail Link and other regional railroads invest in the future and growth



"
1509,"
Locomotive





"
1510,"

Dual-fuel downturn
    
Railroads shelve natural gas programs due to cost



"
1511,"
Passenger





"
1512,"

Hoosier State threatened — again
    
Indiana governor won't include $3 million annually for train in $33.8-billion budget



"
1513,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1514,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1515,Enter keywords or a search phrase below:
1516,Transcon perspectives
1517,A vision realized
1518,"Fast freights, CTC, and coal"
1519,A tale of two South Carolina short lines
1520,In My Own Words: Fusee mail
1521,Gallery
1522,News
1523,Locomotive
1524,Passenger
1525,From the Editor
1526,Preservation
1527,Train-Watching
1528,Ask Trains
1529,"


"
1530,"
Move over Promontory



                            By 
                        
                            Rich Luckin




"
1531,"

                    Comanche Crossing, now Strasburg, Colo., lays claim to the place where the first transcontinental railroad was finished
                "
1532,"


"
1533,"
The southern transcon



                            By 
                        
                            H. Roger Grant




"
1534,"

                    Southern Pacific offered many ways to the West
                "
1535,"


"
1536,"
Changing faces, but no loss of wonder



                            By 
                        
                            David Lustig




"
1537,"

                    Los Angeles Union Station is still a wonderful place for a now-70-year-old man who still loves trains
                "
1538,"


"
1539,"
Modern and spectacular



                            By 
                        
                            Tishia Boggs




"
1540,"

                    21st-century know-how seamlessly replaces a 19th-century landmark in New York state
                "
1541,"


"
1542,"
Not all spikes are golden



                            By 
                        
                            Tyler Trahan




"
1543,"

                    All you ever wanted to know about railroad spikes but were afraid to ask
                "
1544,"


"
1545,"
Chicago's hidden downtown depot



                            By 
                        
                            Fred Ash




"
1546,"
Most gems are found underground; Van Buren Street Station is no exception



See a historic photo gallery of Van Buren Street station online



"
1547,"


"
1548,"
In My Own Words: 'It's over when he stands up'



                            By 
                        
                            Gene Harmon




"
1549,"

                    Body language and brevity are key on the new Illinois Central Gulf
                "
1550,"


"
1551,"
Gallery



                            By 
                        
                            John Gruber




"
1552,"

                    Tribute to a railroad photojournalist icon
                "
1553,"
News





"
1554,"

Into the sunset
    
Rare special train hauls George H.W. Bush last miles to burial site


Nashville & Eastern GEs will stay under R.J. Corman
    
Company bought shortline group in November




"
1555,"
Locomotive





"
1556,"

The GMD-1
    
Uniquely Canadian, the model soldiers on after 60 years in service



"
1557,"
Passenger





"
1558,"

Brightline partners with Virgin
    
Stock offering, worldwide name recognition drive alliance, rebranding



"
1559,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1560,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1561,Enter keywords or a search phrase below:
1562,Move over Promontory
1563,The southern transcon
1564,"Changing faces, but no loss of wonder"
1565,Modern and spectacular
1566,Not all spikes are golden
1567,Chicago's hidden downtown depot
1568,In My Own Words: 'It's over when he stands up'
1569,Gallery
1570,News
1571,Locomotive
1572,Passenger
1573,From the Editor
1574,Preservation
1575,Train-Watching
1576,Ask Trains
1577,"


"
1578,"
50 Years after the New Haven



                            By 
                        
                            Scott A. Hartley




"
1579,"

                    The Connecticut Department of Transportation introduces new image, retires NH ""McGinnis"" scheme
                "
1580,"


"
1581,"
The forgotten genius of the transcontinental railroad



                            By 
                        
                            Jack Harpster




"
1582,"

                    William B. Ogden, Union Pacific's first president, made a true transcontinental railroad possible
                "
1583,"


"
1584,"
Making Great Northern great



                            By 
                        
                            Steve Glischinski




"
1585,"

                    James J. Hill's northernmost U.S. transcontinental railroad was something special
"
1586,"


"
1587,"
Recycle, rebuild, repeat



                            By 
                        
                            Tom Danneman




"
1588,"

                    A small Washington locomotive dealer is more than just a parts supplier
                "
1589,"


"
1590,"
Amtrak's money mystery



                            By 
                        
                            Bob Johnston




"
1591,"

                    Why we don't really know how trains perform financially
                "
1592,"


"
1593,"
In My Own Words: AWOL for steam



                            By 
                        
                            William S. Kuba




"
1594,"

                    A railfan in search of steam learns that railroads don't always run on military time
                "
1595,"


"
1596,"
Gallery



                            By 
                        
                            Greg McDonnell




"
1597,"

                    Snowplows through the decades
                "
1598,"
News





"
1599,"

Intermodal innovations

Railroads, shippers think deeply about how they move boxes for the holidays


Legal troubles for train crews
    
Case against Amtrak engineer inches closer to trial; NS crew sued by railroad


Wi-Tronix CEO Larry Jordan

Positive train control options and advanced monitoring are set to mark railroading's future

Trains' must-see rail events of 2019
    
Transcontinental anniversary headlines the year



"
1600,"
Locomotive





"
1601,"

Union Pacific double diesel era

These distinctive locomotives were a hallmark of the 1960s and 1970s



"
1602,"
Passenger





"
1603,"

Amtrak growth flat in 2018

A peek at what lies behind the up-and-down numbers



"
1604,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1605,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1606,Enter keywords or a search phrase below:
1607,50 Years after the New Haven
1608,The forgotten genius of the transcontinental railroad
1609,Making Great Northern great
1610,"Recycle, rebuild, repeat"
1611,Amtrak's money mystery
1612,In My Own Words: AWOL for steam
1613,Gallery
1614,News
1615,Locomotive
1616,Passenger
1617,From the Editor
1618,Preservation
1619,Train-Watching
1620,Ask Trains
1621,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1622,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1623,Enter keywords or a search phrase below:
1624,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1625,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1626,Enter keywords or a search phrase below:
1627,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1628,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1629,Enter keywords or a search phrase below:
1630,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1631,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1632,Enter keywords or a search phrase below:
1633,Take advantage of all the online features Trains has to offer!
1634,Register to become a member of Trains.com FOR FREE and get access to these great online features:
1635,Subscribers receive all the member benefits listed above PLUS have access to:
1636,Are you a magazine subscriber and have not set up your Trains.com account? Click through to our quick account set up.
1637,"Big Boy No. 4014, Norfolk & Western No. 611, Amtrak looks at Duluth"
1638,"
                    MORE ABOUT: 
                    
                    steam/preservation
                    , 
                    class 1 freight railroads
                    , 
                    union pacific big boy
                    , 
                    n&w 611
                    , 
                    railfanning
"
1639,Famed 4-8-4 will visit Pennsylvania tourist railroad for weekend events in September and October
1640,"
                    MORE ABOUT: 
                    
                    steam/preservation
                    , 
                    railfanning
                    , 
                    n&w 611
"
1641,"Reopenings in Oregon and Colorado, derailments in Wisconsin and Indiana, investment in British Columbia"
1642,"
                    MORE ABOUT: 
                    
                    general news
                    , 
                    news wire video
                    , 
                    class 1 freight railroads
                    , 
                    derailments
                    , 
                    infrastructure
                    , 
                    steam/preservation
                    , 
                    colorado
                    , 
                    operations
                    , 
                    union pacific
                    , 
                    csx
                    , 
                    canadian national
                    , 
                    intermodal
                    , 
                    canada
                    , 
                    locomotives
                    , 
                    n&w 611
                    , 
                    kansas city southern
"
1643,"Big Boy No. 4014, Norfolk & Western No. 611, Amtrak looks at Duluth"
1644,"
                    MORE ABOUT: 
                    
                    steam/preservation
                    , 
                    class 1 freight railroads
                    , 
                    union pacific big boy
                    , 
                    n&w 611
                    , 
                    railfanning
"
1645,"Reopenings in Oregon and Colorado, derailments in Wisconsin and Indiana, investment in British Columbia"
1646,"
                    MORE ABOUT: 
                    
                    general news
                    , 
                    news wire video
                    , 
                    class 1 freight railroads
                    , 
                    derailments
                    , 
                    infrastructure
                    , 
                    steam/preservation
                    , 
                    colorado
                    , 
                    operations
                    , 
                    union pacific
                    , 
                    csx
                    , 
                    canadian national
                    , 
                    intermodal
                    , 
                    canada
                    , 
                    locomotives
                    , 
                    n&w 611
                    , 
                    kansas city southern
"
1647,"See how your favorite big steam locomotives are rebuilt and run — from Tennessee Valley Railroad Museum's Southern Railway No. 4501, to the big steam story of 2016: the return of Union Pacific No. 844. You can now watch a preview of this new video production, which features popular steam locomotives from coast to coast!

This all-new DVD is a wonderful companion to the 100-page collectors issue, Big Steam is Back. The 90-minute video covers the early years of steam preservation through tod..."
1648,"
                    MORE ABOUT: 
                    
                    steam/preservation
                    , 
                    railfanning
                    , 
                    1990s to present
                    , 
                    n&w 611
"
1649,"Trains magazine is streaming live video of No. 611, including a test run to Greensboro, N.C., on Thursday, May 21, a send-off event and throttle time on Saturday, May 23, and the locomotive's return to Roanoke, Va., on Saturday, May 30. Learn more »"
1650,MagazineNewsRailroadsBlogs & ForumsPhotos & VideosLocomotivesShop
1651,"TRAINS FREE EMAIL NEWSLETTER
                
                  Get our weekly newsletter delivered to your inbox
                Sign upCONNECT WITH US"
1652,Enter keywords or a search phrase below:
1653,"
                    by 
                    
                    Steve Glischinski
"
1654,"Trains finds that three communities are aware of Union Pacific's plans to place a giant steam locomotive in their midst, but have few plans for tourists"
1655,"
                    MORE ABOUT: 
                    
                    steam/preservation
                    , 
                    locomotives
                    , 
                    west
                    , 
                    union pacific big boy
"
1656,"
                    by 
                    
                    Justin Franz
"
